,compare,frequency,seed,human_seed,updates,utility,position
52,s_s,30,4444,100,33,0.040499925,12.061550294999993
53,s_s,40,4444,100,24,0.0579999270000003,17.81622720299998
54,s_s,60,4444,100,16,0.0631665950000003,16.567817423999998
55,s_s,100,4444,100,9,0.099083273,28.917523313999997
56,s_s,5,5555,100,199,0.0126666379999999,3.090224141
57,s_s,10,5555,100,99,0.0258332829999999,5.545855761999996
58,s_s,20,5555,100,49,0.0438332720000001,10.469687738000008
59,s_s,30,5555,100,33,0.043249937,13.08914403500001
60,s_s,40,5555,100,24,0.0589999290000002,19.057038526
61,s_s,60,5555,100,16,0.0741665930000003,19.428837435999995
62,s_s,100,5555,100,9,0.1050832769999999,31.40933442500001
63,s_s,5,6666,100,199,0.0131666349999999,3.2151197199999992
64,s_s,10,6666,100,99,0.0290832809999999,6.12817388400001
65,s_s,20,6666,100,49,0.0456666000000001,11.198405622999983
66,s_s,30,6666,100,33,0.0461666000000001,13.031743027999994
67,s_s,40,6666,100,24,0.0616665980000003,18.001208514
68,s_s,60,6666,100,16,0.0703332730000002,17.584172346000006
69,s_s,100,6666,100,9,0.1033332769999997,31.041506912000017
70,s_s_keep,5,1111,100,199,0.0095833039999999,2.057879702
71,s_s_keep,10,1111,100,99,0.0203332799999999,4.043605505999998
72,s_s_keep,20,1111,100,49,0.036749929,7.915121280000005
73,s_s_keep,30,1111,100,33,0.042416598,9.721223950999995
74,s_s_keep,40,1111,100,24,0.0577499210000002,15.39625445099999
75,s_s_keep,60,1111,100,16,0.0699166070000003,19.556289571999976
76,s_s_keep,100,1111,100,9,0.1011665949999999,30.30934157099998
77,s_s_keep,5,2222,100,199,0.0099999719999999,2.076179887000001
78,s_s_keep,10,2222,100,99,0.0182499529999999,3.8576539800000016
79,s_s_keep,20,2222,100,49,0.038666613,7.678818493000001
80,s_s_keep,30,2222,100,33,0.041166608,9.751284980000005
81,s_s_keep,40,2222,100,24,0.0609165970000003,17.480227119000002
82,s_s_keep,60,2222,100,16,0.0659999340000003,18.365098036999985
83,s_s_keep,100,2222,100,9,0.1029166039999999,29.722276276999988
84,s_s_keep,5,4444,100,199,0.0089166389999999,2.0030883490000004
85,s_s_keep,10,4444,100,99,0.0197499549999999,3.694752649999998
86,s_s_keep,20,4444,100,49,0.036166601,6.956496100000001
87,s_s_keep,30,4444,100,33,0.036666591,8.551969715000011
88,s_s_keep,40,4444,100,24,0.0515832500000003,14.259993202000002
89,s_s_keep,60,4444,100,16,0.0576665880000003,16.619284512000007
90,s_s_keep,100,4444,100,9,0.093083263,26.34894162900001
91,s_s_keep,5,5555,100,199,0.0099166369999999,2.134271004999999
92,s_s_keep,10,5555,100,99,0.0218332819999999,4.038800003
93,s_s_keep,20,5555,100,49,0.03583327,7.877454203999997
94,s_s_keep,30,5555,100,33,0.041333279,9.822858339999986
95,s_s_keep,40,5555,100,24,0.0594165920000002,18.11708636600001
96,s_s_keep,60,5555,100,16,0.0632499280000003,19.47750976600002
97,s_s_keep,100,5555,100,9,0.1011666070000001,28.38510754800006
98,s_s_keep,5,6666,100,199,0.0100833009999999,2.1507573099999964
99,s_s_keep,10,6666,100,99,0.0221666129999999,4.086692880000002
100,s_s_keep,20,6666,100,49,0.039583266,8.117769425999997
101,s_s_keep,30,6666,100,33,0.041416602,9.250247431999997
102,s_s_keep,40,6666,100,24,0.0603332650000002,15.947866080999988
103,s_s_keep,60,6666,100,16,0.0678332670000003,19.283295346000028
104,s_s_keep,100,6666,100,9,0.0985832849999997,29.712430771999998
