,compare,threshold,seed,human_seed,updates,utility
0,action_direct,0.015,1111.0,100,763,0.001166662
1,action_direct,0.03,1111.0,100,763,0.001166662
2,action_direct,0.045,1111.0,100,763,0.001166662
3,action_direct,0.05,1111.0,100,763,0.001166662
4,action_direct,0.06,1111.0,100,763,0.001166662
5,action_direct,0.075,1111.0,100,708,0.001166662
6,action_direct,0.09,1111.0,100,703,0.001166662
7,action_direct,0.1,1111.0,100,694,0.001166662
8,action_direct,0.105,1111.0,100,694,0.001166662
9,action_direct,0.12,1111.0,100,677,0.00166666
10,action_direct,0.135,1111.0,100,634,0.002166658
11,action_direct,0.15,1111.0,100,631,0.00249999
12,action_direct,0.165,1111.0,100,628,0.002666656
13,action_direct,0.18,1111.0,100,628,0.002833323
14,action_direct,0.195,1111.0,100,620,0.003083322
15,action_direct,0.2,1111.0,100,620,0.003083322
16,action_direct,0.21,1111.0,100,619,0.003249988
17,action_direct,0.225,1111.0,100,612,0.003666654
18,action_direct,0.24,1111.0,100,612,0.003749988
19,action_direct,0.25,1111.0,100,523,0.00491665
20,action_direct,0.255,1111.0,100,523,0.00491665
21,action_direct,0.27,1111.0,100,523,0.00491665
22,action_direct,0.285,1111.0,100,523,0.00491665
23,action_direct,0.3,1111.0,100,523,0.00491665
24,action_direct,0.31,1111.0,100,522,0.00491665
25,action_direct,0.32,1111.0,100,508,0.005499982
26,action_direct,0.33,1111.0,100,508,0.005499982
27,action_direct,0.34,1111.0,100,507,0.005583315
28,action_direct,0.35,1111.0,100,506,0.005583315
29,action_direct,0.36,1111.0,100,506,0.005583315
30,action_direct,0.37,1111.0,100,506,0.006333315
31,action_direct,0.38,1111.0,100,388,0.010083306
32,action_direct,0.39,1111.0,100,388,0.010083306
33,action_direct,0.4,1111.0,100,388,0.01041664
34,action_direct,0.45,1111.0,100,374,0.0111666399999999
35,action_direct,0.5,1111.0,100,244,0.021833276
36,action_direct,0.55,1111.0,100,241,0.022999942
37,action_direct,0.6,1111.0,100,222,0.025083272
38,action_direct,0.65,1111.0,100,135,0.036333273
39,action_direct,0.7,1111.0,100,124,0.0350832719999999
40,action_direct,0.75,1111.0,100,51,0.066583271
41,action_direct,0.8,1111.0,100,51,0.062749931
42,action_direct,0.85,1111.0,100,45,0.06524994
43,action_direct,0.9,1111.0,100,18,0.095249945
44,action_direct,0.95,1111.0,100,17,0.107999944
45,action_direct,0.015,2222.0,100,734,0.000999996
46,action_direct,0.03,2222.0,100,734,0.000999996
47,action_direct,0.045,2222.0,100,734,0.000999996
48,action_direct,0.05,2222.0,100,734,0.000999996
49,action_direct,0.06,2222.0,100,734,0.000999996
50,action_direct,0.075,2222.0,100,698,0.001083329
51,action_direct,0.09,2222.0,100,696,0.001083329
52,action_direct,0.1,2222.0,100,685,0.001166662
53,action_direct,0.105,2222.0,100,685,0.001166662
54,action_direct,0.12,2222.0,100,673,0.002333325
55,action_direct,0.135,2222.0,100,631,0.002749989
56,action_direct,0.15,2222.0,100,630,0.002916655
57,action_direct,0.165,2222.0,100,629,0.002916655
58,action_direct,0.18,2222.0,100,628,0.003166654
59,action_direct,0.195,2222.0,100,623,0.003166654
60,action_direct,0.2,2222.0,100,623,0.003166654
61,action_direct,0.21,2222.0,100,623,0.003166654
62,action_direct,0.225,2222.0,100,620,0.003166654
63,action_direct,0.24,2222.0,100,616,0.003499987
64,action_direct,0.25,2222.0,100,548,0.00466665
65,action_direct,0.255,2222.0,100,548,0.00466665
66,action_direct,0.27,2222.0,100,548,0.00466665
67,action_direct,0.285,2222.0,100,540,0.005499983
68,action_direct,0.3,2222.0,100,540,0.005499983
69,action_direct,0.31,2222.0,100,540,0.0059166489999999
70,action_direct,0.32,2222.0,100,526,0.006249982
71,action_direct,0.33,2222.0,100,526,0.006249982
72,action_direct,0.34,2222.0,100,523,0.006833315
73,action_direct,0.35,2222.0,100,520,0.006916648
74,action_direct,0.36,2222.0,100,520,0.006916648
75,action_direct,0.37,2222.0,100,520,0.006916648
76,action_direct,0.38,2222.0,100,388,0.01083331
77,action_direct,0.39,2222.0,100,388,0.01083331
78,action_direct,0.4,2222.0,100,389,0.0107499769999999
79,action_direct,0.45,2222.0,100,378,0.011416644
80,action_direct,0.5,2222.0,100,262,0.019166625
81,action_direct,0.55,2222.0,100,262,0.019083294
82,action_direct,0.6,2222.0,100,226,0.0226666209999999
83,action_direct,0.65,2222.0,100,125,0.0379165979999999
84,action_direct,0.7,2222.0,100,110,0.040166601
85,action_direct,0.75,2222.0,100,57,0.059666595
86,action_direct,0.8,2222.0,100,57,0.059833261
87,action_direct,0.85,2222.0,100,54,0.057083264
88,action_direct,0.9,2222.0,100,17,0.092166603
89,action_direct,0.95,2222.0,100,15,0.081583266
90,action_direct,0.015,5555.0,100,744,0.001083329
91,action_direct,0.03,5555.0,100,744,0.001083329
92,action_direct,0.045,5555.0,100,744,0.001083329
93,action_direct,0.05,5555.0,100,744,0.001083329
94,action_direct,0.06,5555.0,100,744,0.001083329
95,action_direct,0.075,5555.0,100,704,0.001083329
96,action_direct,0.09,5555.0,100,701,0.001083329
97,action_direct,0.1,5555.0,100,696,0.001083329
98,action_direct,0.105,5555.0,100,696,0.001083329
99,action_direct,0.12,5555.0,100,682,0.001499994
100,action_direct,0.135,5555.0,100,641,0.002333325
101,action_direct,0.15,5555.0,100,641,0.002166659
