,compare,threshold,seed,human_seed,updates,utility
297,position,1.4,3333,300,260,0.003083321
298,position,1.4,3333,400,256,0.003083321
299,position,1.4,3333,500,267,0.003416653
300,position,1.5,3333,100,258,0.00333332
301,position,1.5,3333,200,262,0.003083321
302,position,1.5,3333,300,250,0.003583319
303,position,1.5,3333,400,255,0.003416653
304,position,1.5,3333,500,260,0.003749985
305,position,1.6,3333,100,257,0.003666653
306,position,1.6,3333,200,257,0.003666653
307,position,1.6,3333,300,241,0.004083318
308,position,1.6,3333,400,253,0.004166651
309,position,1.6,3333,500,250,0.0048333149999999
310,position,1.7,3333,100,260,0.003916652
311,position,1.7,3333,200,242,0.00358332
312,position,1.7,3333,300,229,0.004333317
313,position,1.7,3333,400,235,0.004249984
314,position,1.7,3333,500,240,0.0050833139999999
315,position,1.75,3333,100,257,0.003999985
316,position,1.75,3333,200,236,0.003916652
317,position,1.75,3333,300,231,0.004333317
318,position,1.75,3333,400,232,0.004499983
319,position,1.75,3333,500,236,0.0053333129999999
320,position,1.8,3333,100,253,0.004166651
321,position,1.8,3333,200,234,0.004083318
322,position,1.8,3333,300,224,0.004333317
323,position,1.8,3333,400,229,0.00441665
324,position,1.8,3333,500,231,0.0053333129999999
325,position,1.9,3333,100,242,0.004499983
326,position,1.9,3333,200,215,0.004249984
327,position,1.9,3333,300,218,0.004249984
328,position,1.9,3333,400,219,0.004583316
329,position,1.9,3333,500,220,0.0054166459999999
330,position,2.0,3333,100,234,0.00466665
331,position,2.0,3333,200,209,0.00441665
332,position,2.0,3333,300,209,0.004499983
333,position,2.0,3333,400,217,0.003999985
334,position,2.0,3333,500,212,0.0055833119999999
335,position,2.25,3333,100,228,0.0054166479999999
336,position,2.25,3333,200,211,0.0054166469999999
337,position,2.25,3333,300,202,0.0053333139999999
338,position,2.25,3333,400,212,0.0053333139999999
339,position,2.25,3333,500,210,0.0059999789999999
340,position,2.5,3333,100,217,0.0065833109999999
341,position,2.5,3333,200,195,0.0062499779999999
342,position,2.5,3333,300,193,0.0068333099999999
343,position,2.5,3333,400,205,0.0057499799999999
344,position,2.5,3333,500,193,0.0065833099999999
345,position,2.75,3333,100,198,0.0079166399999999
346,position,2.75,3333,200,188,0.0073333079999999
347,position,2.75,3333,300,179,0.0069999769999999
348,position,2.75,3333,400,190,0.0067499769999999
349,position,2.75,3333,500,181,0.0070833089999999
350,position,3.0,3333,100,199,0.0080833069999999
351,position,3.0,3333,200,179,0.0072499749999999
352,position,3.0,3333,300,169,0.0082499759999999
353,position,3.0,3333,400,184,0.0078333039999999
354,position,3.0,3333,500,179,0.0077499709999999
355,position,3.25,3333,100,188,0.0098333019999999
356,position,3.25,3333,200,167,0.0086666379999999
357,position,3.25,3333,300,165,0.0090833059999999
358,position,3.25,3333,400,176,0.0080833039999999
359,position,3.25,3333,500,169,0.0092499699999999
360,position,3.5,3333,100,181,0.0100833009999999
361,position,3.5,3333,200,164,0.0094166379999999
362,position,3.5,3333,300,161,0.0099999689999999
363,position,3.5,3333,400,162,0.0094999679999999
364,position,3.5,3333,500,168,0.0096666359999999
365,position,3.75,3333,100,167,0.0114999619999999
366,position,3.75,3333,200,161,0.0096666359999999
367,position,3.75,3333,300,149,0.0107499669999999
368,position,3.75,3333,400,149,0.0104166319999999
