,compare,frequency,seed,human_seed,updates,utility,position
113,s_s_keep,5,2222,100,199,0.0119,3.211050975999998
114,s_s_keep,10,2222,100,99,0.0223000000000001,5.951307389000007
115,s_s_keep,20,2222,100,49,0.0324000000000001,10.955718726
116,s_s_keep,30,2222,100,33,0.0430499999999999,15.207727534999982
117,s_s_keep,40,2222,100,24,0.0571999999999997,20.023035674000027
118,s_s_keep,60,2222,100,16,0.0613999999999997,31.493115238
119,s_s_keep,100,2222,100,9,0.0791999999999994,42.372020101999965
120,s_s_keep,2,4444,100,499,0.00075,1.0746346649999996
121,s_s_keep,3,4444,100,332,0.0048999999999999,1.8216488179999997
122,s_s_keep,4,4444,100,249,0.0079999999999999,2.454812773999999
123,s_s_keep,5,4444,100,199,0.0112,3.1499044339999984
124,s_s_keep,10,4444,100,99,0.0202000000000001,5.603017749999997
125,s_s_keep,20,4444,100,49,0.0320500000000002,10.088618435999988
126,s_s_keep,30,4444,100,33,0.0491999999999998,16.130953472999984
127,s_s_keep,40,4444,100,24,0.0446999999999998,17.964420890999957
128,s_s_keep,60,4444,100,16,0.0628499999999997,26.46351450200004
129,s_s_keep,100,4444,100,9,0.0754999999999995,37.59430048000007
130,s_s_keep,2,5555,100,499,0.00075,1.0905744649999998
131,s_s_keep,3,5555,100,332,0.0044999999999999,1.9519393580000024
132,s_s_keep,4,5555,100,249,0.0090499999999999,2.6517643840000003
133,s_s_keep,5,5555,100,199,0.012,3.420368551999997
134,s_s_keep,10,5555,100,99,0.0245500000000001,6.232106092000002
135,s_s_keep,20,5555,100,49,0.03895,11.619674231999989
136,s_s_keep,30,5555,100,33,0.0506499999999998,16.378454332999983
137,s_s_keep,40,5555,100,24,0.0610999999999997,19.943815847
138,s_s_keep,60,5555,100,16,0.0797999999999997,31.594742015
139,s_s_keep,100,5555,100,9,0.0846999999999995,42.10679620399996
140,s_s_keep,2,6666,100,499,0.00075,1.125019331000001
141,s_s_keep,3,6666,100,332,0.0043999999999999,1.9251686090000013
142,s_s_keep,4,6666,100,249,0.0083499999999999,2.660836911999997
143,s_s_keep,5,6666,100,199,0.0124,3.415652471999995
144,s_s_keep,10,6666,100,99,0.0250000000000001,6.280548856000003
145,s_s_keep,20,6666,100,49,0.0379499999999999,11.436627838999998
146,s_s_keep,30,6666,100,33,0.0500999999999998,15.806736945000004
147,s_s_keep,40,6666,100,24,0.0599499999999996,19.756552678999995
148,s_s_keep,60,6666,100,16,0.0705999999999996,30.852193065000023
149,s_s_keep,100,6666,100,9,0.0909999999999996,40.894845716000006
