,update_mode,utility,seed,human_seed,init_time,update_time,duration,utility_max,utility_scaled
65,keep_knowledge,0.04333326,7777,100,94,144,100,0.02499994,1.7333345600029442
66,keep_knowledge,0.04666658,8888,100,94,144,100,0.07999996,0.5833325416662709
67,keep_knowledge,0.03666656,9999,100,94,144,100,0.07499984,0.4888885096288206
68,keep_knowledge,0.0433332,12345,100,94,144,100,0.06666652,0.6499994299987459
69,keep_knowledge,0.0299999,67890,100,94,144,100,0.05999992,0.49999899999866665
70,clear_knowledge,0.06833328,1111,100,94,144,100,0.03833324,1.7826116446196565
71,clear_knowledge,0.04666656,2222,100,94,144,100,0.0649999,0.7179481814587407
72,clear_knowledge,0.0516665,4444,100,94,144,100,0.06166658,0.8378363126348177
73,clear_knowledge,0.04833326,5555,100,94,144,100,0.07666654,0.6304348676749988
74,clear_knowledge,0.04333322,6666,100,94,144,100,0.06999992,0.6190467074819515
75,clear_knowledge,0.04833324,7777,100,94,144,100,0.02499994,1.933334240002176
76,clear_knowledge,0.06999992,8888,100,94,144,100,0.07999996,0.8749994374997188
77,clear_knowledge,0.0483333,9999,100,94,144,100,0.07499984,0.6444453748167996
78,clear_knowledge,0.0683332,12345,100,94,144,100,0.06666652,1.0250002550005608
79,clear_knowledge,0.03166658,67890,100,94,144,100,0.05999992,0.5277770370360494
80,xxx,0.04333328,1111,100,94,144,100,0.03833324,1.1304361436706107
81,xxx,0.03333328,2222,100,94,144,100,0.0649999,0.5128204812622789
82,xxx,0.0583332,4444,100,94,144,100,0.06166658,0.9459451132201592
83,xxx,0.03166662,5555,100,94,144,100,0.07666654,0.4130435519849989
84,xxx,0.04999994,6666,100,94,144,100,0.06999992,0.7142856734693411
85,xxx,0.02499994,7777,100,94,144,100,0.02499994,1.0
86,xxx,0.0199999599999999,8888,100,94,144,100,0.07999996,0.24999962499981127
87,xxx,0.05166654,9999,100,94,144,100,0.07499984,0.6888886696291618
88,xxx,0.0649999,12345,100,94,144,100,0.06666652,0.9750006450014189
89,xxx,0.0299999,67890,100,94,144,100,0.05999992,0.49999899999866665
90,keep_knowledge,0.04499988,1111,100,99,149,100,0.0533332,0.8437498593746484
91,keep_knowledge,0.03166658,2222,100,99,149,100,0.06666654,0.4749996024992448
