,update_mode,utility,seed,human_seed,init_time,update_time,duration
120,xxx,0.24400000000000005,1111,60,344,394,100
121,xxx,0.08800000000000001,2222,60,344,394,100
122,xxx,0.10200000000000004,4444,60,344,394,100
123,xxx,0.09199999999999997,5555,60,344,394,100
124,xxx,0.10000000000000003,6666,60,344,394,100
125,xxx,0.08399999999999996,7777,60,344,394,100
126,xxx,0.14,8888,60,344,394,100
127,xxx,0.09799999999999998,9999,60,344,394,100
128,xxx,0.13699999999999998,12345,60,344,394,100
129,xxx,0.16599999999999998,67890,60,344,394,100
130,xxx,0.18100000000000002,1111,60,348,398,100
131,xxx,0.095,2222,60,348,398,100
132,xxx,0.24600000000000008,4444,60,348,398,100
133,xxx,0.08399999999999999,5555,60,348,398,100
134,xxx,0.11900000000000005,6666,60,348,398,100
135,xxx,0.09700000000000002,7777,60,348,398,100
136,xxx,0.16200000000000003,8888,60,348,398,100
137,xxx,0.18000000000000005,9999,60,348,398,100
138,xxx,0.084,12345,60,348,398,100
139,xxx,0.153,67890,60,348,398,100
140,xxx,0.09699999999999998,1111,60,352,402,100
141,xxx,0.08199999999999999,2222,60,352,402,100
142,xxx,0.12099999999999995,4444,60,352,402,100
143,xxx,0.12999999999999998,5555,60,352,402,100
144,xxx,0.12900000000000006,6666,60,352,402,100
145,xxx,0.11800000000000001,7777,60,352,402,100
146,xxx,0.10700000000000003,8888,60,352,402,100
147,xxx,0.139,9999,60,352,402,100
148,xxx,0.09000000000000002,12345,60,352,402,100
149,xxx,0.124,67890,60,352,402,100
150,xxx,0.077,1111,60,367,417,100
151,xxx,0.17,2222,60,367,417,100
152,xxx,0.183,4444,60,367,417,100
153,xxx,0.09299999999999999,5555,60,367,417,100
154,xxx,0.11999999999999997,6666,60,367,417,100
155,xxx,0.06299999999999999,7777,60,367,417,100
156,xxx,0.106,8888,60,367,417,100
157,xxx,0.09999999999999996,9999,60,367,417,100
158,xxx,0.168,12345,60,367,417,100
159,xxx,0.13100000000000006,67890,60,367,417,100
160,xxx,0.15199999999999994,1111,60,389,439,100
161,xxx,0.10899999999999994,2222,60,389,439,100
162,xxx,0.15499999999999997,4444,60,389,439,100
163,xxx,0.10999999999999999,5555,60,389,439,100
164,xxx,0.15899999999999997,6666,60,389,439,100
165,xxx,0.10899999999999997,7777,60,389,439,100
166,xxx,0.11699999999999995,8888,60,389,439,100
167,xxx,0.11299999999999999,9999,60,389,439,100
168,xxx,0.17100000000000004,12345,60,389,439,100
169,xxx,0.12699999999999995,67890,60,389,439,100
170,xxx,0.09899999999999996,1111,60,429,479,100
171,xxx,0.08500000000000002,2222,60,429,479,100
172,xxx,0.10099999999999998,4444,60,429,479,100
173,xxx,0.047000000000000014,5555,60,429,479,100
174,xxx,0.07200000000000001,6666,60,429,479,100
175,xxx,0.066,7777,60,429,479,100
176,xxx,0.107,8888,60,429,479,100
177,xxx,0.08599999999999997,9999,60,429,479,100
178,xxx,0.15299999999999994,12345,60,429,479,100
179,xxx,0.09899999999999999,67890,60,429,479,100
180,xxx,0.07799999999999999,1111,60,432,482,100
181,xxx,0.12999999999999998,2222,60,432,482,100
182,xxx,0.16099999999999998,4444,60,432,482,100
183,xxx,0.079,5555,60,432,482,100
184,xxx,0.125,6666,60,432,482,100
185,xxx,0.08099999999999996,7777,60,432,482,100
186,xxx,0.10499999999999998,8888,60,432,482,100
187,xxx,0.08799999999999994,9999,60,432,482,100
188,xxx,0.15999999999999998,12345,60,432,482,100
189,xxx,0.105,67890,60,432,482,100
190,xxx,0.12500000000000003,1111,60,459,509,100
191,xxx,0.18599999999999997,2222,60,459,509,100
192,xxx,0.199,4444,60,459,509,100
193,xxx,0.15200000000000002,5555,60,459,509,100
194,xxx,0.14299999999999996,6666,60,459,509,100
195,xxx,0.18900000000000006,7777,60,459,509,100
196,xxx,0.12499999999999999,8888,60,459,509,100
197,xxx,0.11199999999999997,9999,60,459,509,100
198,xxx,0.103,12345,60,459,509,100
199,xxx,0.14100000000000001,67890,60,459,509,100
200,xxx,0.11399999999999995,1111,60,470,520,100
201,xxx,0.13,2222,60,470,520,100
202,xxx,0.07300000000000001,4444,60,470,520,100
203,xxx,0.136,5555,60,470,520,100
204,xxx,0.13499999999999998,6666,60,470,520,100
205,xxx,0.14499999999999996,7777,60,470,520,100
206,xxx,0.10599999999999996,8888,60,470,520,100
207,xxx,0.158,9999,60,470,520,100
208,xxx,0.13699999999999998,12345,60,470,520,100
209,xxx,0.11999999999999997,67890,60,470,520,100
210,xxx,0.075,1111,60,603,653,100
211,xxx,0.13699999999999998,2222,60,603,653,100
212,xxx,0.11100000000000003,4444,60,603,653,100
213,xxx,0.05999999999999997,5555,60,603,653,100
214,xxx,0.06499999999999997,6666,60,603,653,100
215,xxx,0.07199999999999995,7777,60,603,653,100
216,xxx,0.09100000000000001,8888,60,603,653,100
217,xxx,0.08699999999999998,9999,60,603,653,100
218,xxx,0.091,12345,60,603,653,100
219,xxx,0.12599999999999997,67890,60,603,653,100
220,xxx,0.05700000000000001,1111,60,618,668,100
221,xxx,0.10099999999999996,2222,60,618,668,100
222,xxx,0.09399999999999999,4444,60,618,668,100
223,xxx,0.16400000000000003,5555,60,618,668,100
224,xxx,0.05800000000000001,6666,60,618,668,100
225,xxx,0.08199999999999996,7777,60,618,668,100
226,xxx,0.14699999999999996,8888,60,618,668,100
227,xxx,0.11899999999999995,9999,60,618,668,100
228,xxx,0.05700000000000002,12345,60,618,668,100
229,xxx,0.074,67890,60,618,668,100
230,xxx,0.055999999999999966,1111,60,714,764,100
231,xxx,0.07300000000000002,2222,60,714,764,100
232,xxx,0.044,4444,60,714,764,100
233,xxx,0.094,5555,60,714,764,100
234,xxx,0.055999999999999966,6666,60,714,764,100
235,xxx,0.042,7777,60,714,764,100
236,xxx,0.06499999999999997,8888,60,714,764,100
237,xxx,0.05699999999999998,9999,60,714,764,100
238,xxx,0.07699999999999997,12345,60,714,764,100
239,xxx,0.046000000000000006,67890,60,714,764,100
240,xxx,0.15200000000000002,1111,60,747,797,100
241,xxx,0.13600000000000004,2222,60,747,797,100
242,xxx,0.11599999999999996,4444,60,747,797,100
243,xxx,0.06099999999999998,5555,60,747,797,100
244,xxx,0.087,6666,60,747,797,100
245,xxx,0.064,7777,60,747,797,100
246,xxx,0.065,8888,60,747,797,100
247,xxx,0.06499999999999999,9999,60,747,797,100
248,xxx,0.06800000000000002,12345,60,747,797,100
249,xxx,0.07999999999999999,67890,60,747,797,100
250,xxx,0.09299999999999992,1111,60,777,827,100
251,xxx,0.09199999999999996,2222,60,777,827,100
252,xxx,0.15799999999999992,4444,60,777,827,100
253,xxx,0.18400000000000008,5555,60,777,827,100
254,xxx,0.10299999999999995,6666,60,777,827,100
255,xxx,0.071,7777,60,777,827,100
256,xxx,0.09999999999999998,8888,60,777,827,100
257,xxx,0.12899999999999998,9999,60,777,827,100
258,xxx,0.06099999999999997,12345,60,777,827,100
259,xxx,0.08599999999999997,67890,60,777,827,100
260,xxx,0.067,1111,60,781,831,100
261,xxx,0.09799999999999995,2222,60,781,831,100
262,xxx,0.18399999999999989,4444,60,781,831,100
263,xxx,0.16700000000000004,5555,60,781,831,100
264,xxx,0.09199999999999997,6666,60,781,831,100
265,xxx,0.07499999999999996,7777,60,781,831,100
266,xxx,0.12599999999999995,8888,60,781,831,100
267,xxx,0.08399999999999996,9999,60,781,831,100
268,xxx,0.06899999999999996,12345,60,781,831,100
269,xxx,0.06599999999999996,67890,60,781,831,100
270,xxx,0.06499999999999996,1111,60,825,875,100
271,xxx,0.07699999999999997,2222,60,825,875,100
272,xxx,0.11499999999999998,4444,60,825,875,100
273,xxx,0.07600000000000001,5555,60,825,875,100
274,xxx,0.11200000000000002,6666,60,825,875,100
275,xxx,0.079,7777,60,825,875,100
276,xxx,0.10800000000000003,8888,60,825,875,100
277,xxx,0.09399999999999999,9999,60,825,875,100
278,xxx,0.09499999999999999,12345,60,825,875,100
279,xxx,0.08599999999999998,67890,60,825,875,100
280,xxx,0.054000000000000006,1111,60,826,876,100
281,xxx,0.111,2222,60,826,876,100
282,xxx,0.11699999999999998,4444,60,826,876,100
283,xxx,0.12000000000000002,5555,60,826,876,100
284,xxx,0.061,6666,60,826,876,100
285,xxx,0.085,7777,60,826,876,100
286,xxx,0.053000000000000005,8888,60,826,876,100
287,xxx,0.105,9999,60,826,876,100
288,xxx,0.102,12345,60,826,876,100
289,xxx,0.12100000000000001,67890,60,826,876,100
290,xxx,0.05499999999999999,1111,60,828,878,100
291,xxx,0.11600000000000002,2222,60,828,878,100
292,xxx,0.131,4444,60,828,878,100
293,xxx,0.07500000000000001,5555,60,828,878,100
294,xxx,0.13899999999999996,6666,60,828,878,100
295,xxx,0.051,7777,60,828,878,100
296,xxx,0.05800000000000001,8888,60,828,878,100
297,xxx,0.11900000000000002,9999,60,828,878,100
298,xxx,0.12300000000000003,12345,60,828,878,100
299,xxx,0.132,67890,60,828,878,100
