,update_mode,utility,seed,human_seed,init_time,update_time,duration
60,xxx,0.058333280000000015,1111,60,163,213,100
61,xxx,0.041666600000000005,2222,60,163,213,100
62,xxx,0.07666654000000002,4444,60,163,213,100
63,xxx,0.056666620000000015,5555,60,163,213,100
64,xxx,0.07166656000000002,6666,60,163,213,100
65,xxx,0.06833328000000001,7777,60,163,213,100
66,xxx,0.05666654000000003,8888,60,163,213,100
67,xxx,0.05833330000000001,9999,60,163,213,100
68,xxx,0.07999990000000003,12345,60,163,213,100
69,xxx,0.053333260000000014,67890,60,163,213,100
70,xxx,0.22166659999999994,1111,60,220,270,100
71,xxx,0.2133332799999999,2222,60,220,270,100
72,xxx,0.20166655999999988,4444,60,220,270,100
73,xxx,0.18166657999999994,5555,60,220,270,100
74,xxx,0.27499993999999994,6666,60,220,270,100
75,xxx,0.2299998999999999,7777,60,220,270,100
76,xxx,0.19166663999999997,8888,60,220,270,100
77,xxx,0.19333325999999992,9999,60,220,270,100
78,xxx,0.19833325999999996,12345,60,220,270,100
79,xxx,0.18166655999999992,67890,60,220,270,100
80,xxx,0.17499987999999989,1111,60,225,275,100
81,xxx,0.1633332399999999,2222,60,225,275,100
82,xxx,0.16166655999999993,4444,60,225,275,100
83,xxx,0.17833323999999995,5555,60,225,275,100
84,xxx,0.16333329999999996,6666,60,225,275,100
85,xxx,0.21166659999999993,7777,60,225,275,100
86,xxx,0.15333328,8888,60,225,275,100
87,xxx,0.1549999199999999,9999,60,225,275,100
88,xxx,0.16833325999999996,12345,60,225,275,100
89,xxx,0.1349998999999999,67890,60,225,275,100
90,xxx,0.09666658000000002,1111,60,270,320,100
91,xxx,0.15166653999999996,2222,60,270,320,100
92,xxx,0.17333329999999997,4444,60,270,320,100
93,xxx,0.13666662,5555,60,270,320,100
94,xxx,0.10166656000000002,6666,60,270,320,100
95,xxx,0.15666655999999995,7777,60,270,320,100
96,xxx,0.10333328000000003,8888,60,270,320,100
97,xxx,0.17666665999999995,9999,60,270,320,100
98,xxx,0.12333321999999997,12345,60,270,320,100
99,xxx,0.08499988000000004,67890,60,270,320,100
100,xxx,0.16166659999999997,1111,60,284,334,100
101,xxx,0.18333332,2222,60,284,334,100
102,xxx,0.10166661999999999,4444,60,284,334,100
103,xxx,0.11166659999999996,5555,60,284,334,100
104,xxx,0.12833326,6666,60,284,334,100
105,xxx,0.20333328,7777,60,284,334,100
106,xxx,0.12166664000000006,8888,60,284,334,100
107,xxx,0.13499987999999988,9999,60,284,334,100
108,xxx,0.1249999399999999,12345,60,284,334,100
109,xxx,0.10166657999999998,67890,60,284,334,100
110,xxx,0.16166659999999997,1111,60,284,334,100
111,xxx,0.18333332,2222,60,284,334,100
112,xxx,0.10166661999999999,4444,60,284,334,100
113,xxx,0.11166659999999996,5555,60,284,334,100
114,xxx,0.12833326,6666,60,284,334,100
115,xxx,0.20333328,7777,60,284,334,100
116,xxx,0.12166664000000006,8888,60,284,334,100
117,xxx,0.13499987999999988,9999,60,284,334,100
118,xxx,0.1249999399999999,12345,60,284,334,100
119,xxx,0.10166657999999998,67890,60,284,334,100
120,xxx,0.11999992000000001,1111,60,344,394,100
121,xxx,0.10499989999999998,2222,60,344,394,100
122,xxx,0.15999993999999998,4444,60,344,394,100
123,xxx,0.08166660000000002,5555,60,344,394,100
124,xxx,0.13999999999999999,6666,60,344,394,100
125,xxx,0.11166655999999998,7777,60,344,394,100
126,xxx,0.10666655999999994,8888,60,344,394,100
127,xxx,0.11166659999999995,9999,60,344,394,100
128,xxx,0.07666660000000002,12345,60,344,394,100
129,xxx,0.06666656000000001,67890,60,344,394,100
130,xxx,0.09833323999999999,1111,60,348,398,100
131,xxx,0.06833324000000002,2222,60,348,398,100
132,xxx,0.09499993999999998,4444,60,348,398,100
133,xxx,0.09166661999999999,5555,60,348,398,100
134,xxx,0.06666650000000002,6666,60,348,398,100
135,xxx,0.10000000000000002,7777,60,348,398,100
136,xxx,0.12499991999999996,8888,60,348,398,100
137,xxx,0.07999992000000003,9999,60,348,398,100
138,xxx,0.06999990000000003,12345,60,348,398,100
139,xxx,0.08833331999999999,67890,60,348,398,100
140,xxx,0.07499992000000001,1111,60,352,402,100
141,xxx,0.10499986,2222,60,352,402,100
142,xxx,0.13166658,4444,60,352,402,100
143,xxx,0.10333326000000001,5555,60,352,402,100
144,xxx,0.07499990000000001,6666,60,352,402,100
145,xxx,0.09666658000000003,7777,60,352,402,100
146,xxx,0.06833322000000003,8888,60,352,402,100
147,xxx,0.06999986000000004,9999,60,352,402,100
148,xxx,0.09166662000000002,12345,60,352,402,100
149,xxx,0.0866666,67890,60,352,402,100
150,xxx,0.11166665999999999,1111,60,367,417,100
151,xxx,0.11999997999999995,2222,60,367,417,100
152,xxx,0.10499995999999996,4444,60,367,417,100
153,xxx,0.10499995999999999,5555,60,367,417,100
154,xxx,0.11166663999999997,6666,60,367,417,100
155,xxx,0.14000004,7777,60,367,417,100
156,xxx,0.11166661999999997,8888,60,367,417,100
157,xxx,0.08833327999999999,9999,60,367,417,100
158,xxx,0.14500000000000005,12345,60,367,417,100
159,xxx,0.12166666000000002,67890,60,367,417,100
160,xxx,0.13166664,1111,60,389,439,100
161,xxx,0.11333331999999997,2222,60,389,439,100
162,xxx,0.05333330000000001,4444,60,389,439,100
163,xxx,0.1266666,5555,60,389,439,100
164,xxx,0.10499991999999998,6666,60,389,439,100
165,xxx,0.07833326,7777,60,389,439,100
166,xxx,0.1333333,8888,60,389,439,100
167,xxx,0.07833328000000002,9999,60,389,439,100
168,xxx,0.11833327999999999,12345,60,389,439,100
169,xxx,0.12666666000000004,67890,60,389,439,100
170,xxx,0.09833331999999999,1111,60,429,479,100
171,xxx,0.12499997999999993,2222,60,429,479,100
172,xxx,0.06333324000000001,4444,60,429,479,100
173,xxx,0.07166656000000003,5555,60,429,479,100
174,xxx,0.12499996000000005,6666,60,429,479,100
175,xxx,0.09499994000000003,7777,60,429,479,100
176,xxx,0.08999984000000007,8888,60,429,479,100
177,xxx,0.07333324000000002,9999,60,429,479,100
178,xxx,0.08666658,12345,60,429,479,100
179,xxx,0.07666656000000002,67890,60,429,479,100
180,xxx,0.13499998,1111,60,432,482,100
181,xxx,0.11166663999999997,2222,60,432,482,100
182,xxx,0.051666580000000024,4444,60,432,482,100
183,xxx,0.07333324000000002,5555,60,432,482,100
184,xxx,0.11999996000000003,6666,60,432,482,100
185,xxx,0.07833328000000002,7777,60,432,482,100
186,xxx,0.09333324000000003,8888,60,432,482,100
187,xxx,0.05999988000000002,9999,60,432,482,100
188,xxx,0.06499990000000003,12345,60,432,482,100
189,xxx,0.061666620000000026,67890,60,432,482,100
190,xxx,0.13999995999999995,1111,60,459,509,100
191,xxx,0.10999998000000001,2222,60,459,509,100
192,xxx,0.05499998,4444,60,459,509,100
193,xxx,0.06499990000000001,5555,60,459,509,100
194,xxx,0.09999998000000002,6666,60,459,509,100
195,xxx,0.10833332000000001,7777,60,459,509,100
196,xxx,0.11999994000000001,8888,60,459,509,100
197,xxx,0.07499992000000001,9999,60,459,509,100
198,xxx,0.06499994,12345,60,459,509,100
199,xxx,0.08499996000000001,67890,60,459,509,100
200,xxx,0.13,1111,60,470,520,100
201,xxx,0.12500002000000002,2222,60,470,520,100
202,xxx,0.06666662,4444,60,470,520,100
203,xxx,0.08333325999999999,5555,60,470,520,100
204,xxx,0.10666662000000002,6666,60,470,520,100
205,xxx,0.10833330000000002,7777,60,470,520,100
206,xxx,0.10999996,8888,60,470,520,100
207,xxx,0.09833324000000002,9999,60,470,520,100
208,xxx,0.08499991999999999,12345,60,470,520,100
209,xxx,0.09166666,67890,60,470,520,100
210,xxx,0.15333336,1111,60,603,653,100
211,xxx,0.19166667999999998,2222,60,603,653,100
212,xxx,0.20500001999999998,4444,60,603,653,100
213,xxx,0.11999994000000004,5555,60,603,653,100
214,xxx,0.11999995999999999,6666,60,603,653,100
215,xxx,0.22666659999999988,7777,60,603,653,100
216,xxx,0.24166664000000002,8888,60,603,653,100
217,xxx,0.21499997999999998,9999,60,603,653,100
218,xxx,0.11333325999999998,12345,60,603,653,100
219,xxx,0.17166655999999997,67890,60,603,653,100
220,xxx,0.17999993999999994,1111,60,618,668,100
221,xxx,0.22333323999999993,2222,60,618,668,100
222,xxx,0.12166658000000002,4444,60,618,668,100
223,xxx,0.13666656000000002,5555,60,618,668,100
224,xxx,0.17499993999999996,6666,60,618,668,100
225,xxx,0.21999995999999997,7777,60,618,668,100
226,xxx,0.18166665999999998,8888,60,618,668,100
227,xxx,0.11999991999999997,9999,60,618,668,100
228,xxx,0.09833328000000005,12345,60,618,668,100
229,xxx,0.20499993999999994,67890,60,618,668,100
230,xxx,0.12500002,1111,60,714,764,100
231,xxx,0.10166657999999998,2222,60,714,764,100
232,xxx,0.10999991999999997,4444,60,714,764,100
233,xxx,0.10999997999999996,5555,60,714,764,100
234,xxx,0.10499993999999997,6666,60,714,764,100
235,xxx,0.08833322,7777,60,714,764,100
236,xxx,0.08666662,8888,60,714,764,100
237,xxx,0.0766666,9999,60,714,764,100
238,xxx,0.08999995999999998,12345,60,714,764,100
239,xxx,0.13499994,67890,60,714,764,100
240,xxx,0.13166661999999996,1111,60,747,797,100
241,xxx,0.12166659999999999,2222,60,747,797,100
242,xxx,0.16666658,4444,60,747,797,100
243,xxx,0.13999993999999996,5555,60,747,797,100
244,xxx,0.17500004,6666,60,747,797,100
245,xxx,0.13833332,7777,60,747,797,100
246,xxx,0.10499993999999997,8888,60,747,797,100
247,xxx,0.11499994000000001,9999,60,747,797,100
248,xxx,0.10833322,12345,60,747,797,100
249,xxx,0.14499992,67890,60,747,797,100
250,xxx,0.10666655999999992,1111,60,777,827,100
251,xxx,0.1099998599999999,2222,60,777,827,100
252,xxx,0.13666663999999995,4444,60,777,827,100
253,xxx,0.13333323999999996,5555,60,777,827,100
254,xxx,0.09499989999999996,6666,60,777,827,100
255,xxx,0.12499993999999992,7777,60,777,827,100
256,xxx,0.17833329999999997,8888,60,777,827,100
257,xxx,0.11166651999999992,9999,60,777,827,100
258,xxx,0.11166657999999999,12345,60,777,827,100
259,xxx,0.10333329999999996,67890,60,777,827,100
260,xxx,0.09999991999999999,1111,60,781,831,100
261,xxx,0.09499994000000003,2222,60,781,831,100
262,xxx,0.08666654,4444,60,781,831,100
263,xxx,0.1016666,5555,60,781,831,100
264,xxx,0.12499995999999992,6666,60,781,831,100
265,xxx,0.09499995999999995,7777,60,781,831,100
266,xxx,0.10333331999999999,8888,60,781,831,100
267,xxx,0.11666655999999997,9999,60,781,831,100
268,xxx,0.11666663999999997,12345,60,781,831,100
269,xxx,0.1099999,67890,60,781,831,100
270,xxx,0.13499991999999994,1111,60,825,875,100
271,xxx,0.12999998,2222,60,825,875,100
272,xxx,0.09499992000000003,4444,60,825,875,100
273,xxx,0.05666656000000003,5555,60,825,875,100
274,xxx,0.10999996,6666,60,825,875,100
275,xxx,0.11999996000000002,7777,60,825,875,100
276,xxx,0.08999990000000001,8888,60,825,875,100
277,xxx,0.12333322,9999,60,825,875,100
278,xxx,0.14666661999999994,12345,60,825,875,100
279,xxx,0.12666655999999998,67890,60,825,875,100
280,xxx,0.18166666000000004,1111,60,826,876,100
281,xxx,0.10499993999999999,2222,60,826,876,100
282,xxx,0.09666660000000002,4444,60,826,876,100
283,xxx,0.06333320000000003,5555,60,826,876,100
284,xxx,0.09499996,6666,60,826,876,100
285,xxx,0.10833326,7777,60,826,876,100
286,xxx,0.08999993999999999,8888,60,826,876,100
287,xxx,0.12499988000000001,9999,60,826,876,100
288,xxx,0.15333325999999997,12345,60,826,876,100
289,xxx,0.11833323999999998,67890,60,826,876,100
290,xxx,0.14666668000000008,1111,60,828,878,100
291,xxx,0.11833330000000003,2222,60,828,878,100
292,xxx,0.07833326000000002,4444,60,828,878,100
293,xxx,0.06833318000000004,5555,60,828,878,100
294,xxx,0.10499991999999998,6666,60,828,878,100
295,xxx,0.11333321999999998,7777,60,828,878,100
296,xxx,0.11333323999999997,8888,60,828,878,100
297,xxx,0.12166657999999997,9999,60,828,878,100
298,xxx,0.14166657999999996,12345,60,828,878,100
299,xxx,0.12499985999999998,67890,60,828,878,100
