,compare,threshold,seed,human_seed,updates,utility
0,action_direct,0.1,1111,100,92,0.0179
1,action_direct,0.12,1111,100,92,0.0179
2,action_direct,0.14,1111,100,92,0.0179
3,action_direct,0.16,1111,100,92,0.0179
4,action_direct,0.18,1111,100,92,0.0179
5,action_direct,0.2,1111,100,33,0.0322
6,action_direct,0.22,1111,100,33,0.0322
7,action_direct,0.24,1111,100,33,0.0322
8,action_direct,0.26,1111,100,33,0.0322
9,action_direct,0.28,1111,100,33,0.0322
10,action_direct,0.3,1111,100,22,0.0496999999999999
11,action_direct,0.32,1111,100,22,0.0496999999999999
12,action_direct,0.34,1111,100,22,0.0496999999999999
13,action_direct,0.36,1111,100,22,0.0496999999999999
14,action_direct,0.38,1111,100,22,0.0496999999999999
15,action_direct,0.4,1111,100,14,0.0584999999999999
16,action_direct,0.42,1111,100,14,0.0584999999999999
17,action_direct,0.44,1111,100,14,0.0584999999999999
18,action_direct,0.46,1111,100,14,0.0584999999999999
19,action_direct,0.48,1111,100,14,0.0584999999999999
20,action_direct,0.5,1111,100,10,0.0745
21,action_direct,0.6,1111,100,7,0.0857
22,action_direct,0.7,1111,100,4,0.0976
23,action_direct,0.8,1111,100,2,0.1318
24,action_direct,0.9,1111,100,0,0.1393
25,action_direct,0.1,2222,100,338,0.0079
26,action_direct,0.12,2222,100,336,0.008
27,action_direct,0.14,2222,100,330,0.0088
28,action_direct,0.16,2222,100,323,0.008
29,action_direct,0.18,2222,100,322,0.008
30,action_direct,0.2,2222,100,227,0.016
31,action_direct,0.22,2222,100,227,0.016
32,action_direct,0.24,2222,100,222,0.0162
33,action_direct,0.26,2222,100,214,0.0169
34,action_direct,0.28,2222,100,211,0.0184
35,action_direct,0.3,2222,100,145,0.0217
36,action_direct,0.32,2222,100,144,0.022
37,action_direct,0.34,2222,100,144,0.0234
38,action_direct,0.36,2222,100,142,0.0254
39,action_direct,0.38,2222,100,140,0.0263
40,action_direct,0.4,2222,100,88,0.0357
41,action_direct,0.42,2222,100,88,0.0359
42,action_direct,0.44,2222,100,88,0.0361
43,action_direct,0.46,2222,100,83,0.0378
44,action_direct,0.48,2222,100,81,0.0378999999999999
45,action_direct,0.5,2222,100,47,0.0411
46,action_direct,0.6,2222,100,24,0.044
47,action_direct,0.7,2222,100,17,0.0593
48,action_direct,0.8,2222,100,10,0.0805
49,action_direct,0.9,2222,100,5,0.1016
50,action_direct,0.1,4444,100,326,0.0081
51,action_direct,0.12,4444,100,324,0.0081999999999999
52,action_direct,0.14,4444,100,318,0.0092
53,action_direct,0.16,4444,100,311,0.009
54,action_direct,0.18,4444,100,309,0.0091
55,action_direct,0.2,4444,100,220,0.0121999999999999
56,action_direct,0.22,4444,100,219,0.0123
57,action_direct,0.24,4444,100,215,0.0152
58,action_direct,0.26,4444,100,202,0.019
59,action_direct,0.28,4444,100,196,0.0197
60,action_direct,0.3,4444,100,135,0.0224
61,action_direct,0.32,4444,100,135,0.0224
62,action_direct,0.34,4444,100,134,0.023
63,action_direct,0.36,4444,100,128,0.0219
64,action_direct,0.38,4444,100,127,0.0219
65,action_direct,0.4,4444,100,67,0.031
66,action_direct,0.42,4444,100,67,0.031
67,action_direct,0.44,4444,100,66,0.0341
68,action_direct,0.46,4444,100,59,0.0406
69,action_direct,0.48,4444,100,58,0.0406999999999999
70,action_direct,0.5,4444,100,39,0.0482
71,action_direct,0.6,4444,100,26,0.0547999999999999
72,action_direct,0.7,4444,100,16,0.064
73,action_direct,0.8,4444,100,12,0.0702
74,action_direct,0.9,4444,100,7,0.0931
75,action_direct,0.1,5555,100,339,0.0085
76,action_direct,0.12,5555,100,336,0.0088
77,action_direct,0.14,5555,100,332,0.0095
78,action_direct,0.16,5555,100,328,0.0094
79,action_direct,0.18,5555,100,327,0.0094
80,action_direct,0.2,5555,100,239,0.0131
81,action_direct,0.22,5555,100,238,0.0132
82,action_direct,0.24,5555,100,234,0.0136
83,action_direct,0.26,5555,100,225,0.0156
84,action_direct,0.28,5555,100,221,0.016
85,action_direct,0.3,5555,100,169,0.0245
86,action_direct,0.32,5555,100,168,0.0249
87,action_direct,0.34,5555,100,168,0.0243
88,action_direct,0.36,5555,100,164,0.0259
89,action_direct,0.38,5555,100,163,0.026
90,action_direct,0.4,5555,100,123,0.0353
91,action_direct,0.42,5555,100,123,0.0353
92,action_direct,0.44,5555,100,123,0.031
93,action_direct,0.46,5555,100,120,0.0301
94,action_direct,0.48,5555,100,120,0.0301999999999999
95,action_direct,0.5,5555,100,75,0.0452
96,action_direct,0.6,5555,100,46,0.0496
97,action_direct,0.7,5555,100,23,0.0537
98,action_direct,0.8,5555,100,15,0.0735
99,action_direct,0.9,5555,100,7,0.0915
100,action_direct,0.1,6666,100,350,0.0070999999999999
101,action_direct,0.12,6666,100,349,0.0072
102,action_direct,0.14,6666,100,340,0.0075
103,action_direct,0.16,6666,100,333,0.0076
104,action_direct,0.18,6666,100,331,0.0076
105,action_direct,0.2,6666,100,236,0.0149
106,action_direct,0.22,6666,100,236,0.0149
107,action_direct,0.24,6666,100,229,0.0147
108,action_direct,0.26,6666,100,225,0.0174
109,action_direct,0.28,6666,100,221,0.0176
110,action_direct,0.3,6666,100,159,0.0278
111,action_direct,0.32,6666,100,159,0.0276999999999999
112,action_direct,0.34,6666,100,157,0.0280999999999999
113,action_direct,0.36,6666,100,156,0.0296
114,action_direct,0.38,6666,100,153,0.0301999999999999
115,action_direct,0.4,6666,100,110,0.0325
