,update_mode,utility,seed,human_seed,init_time,update_time,duration,utility_max,utility_scaled
151,keep_knowledge,0.026,2222,100,159,209,100,0.1439999999999999,0.18055555555555566
152,keep_knowledge,0.026,4444,100,159,209,100,0.07,0.3714285714285714
153,keep_knowledge,0.026,5555,100,159,209,100,0.1299999999999999,0.20000000000000015
154,keep_knowledge,0.026,6666,100,159,209,100,0.1319999999999999,0.19696969696969713
155,keep_knowledge,0.026,7777,100,159,209,100,0.1459999999999999,0.17808219178082202
156,keep_knowledge,0.026,8888,100,159,209,100,0.1379999999999999,0.1884057971014494
157,keep_knowledge,0.026,9999,100,159,209,100,0.1319999999999999,0.19696969696969713
158,keep_knowledge,0.026,12345,100,159,209,100,0.1399999999999999,0.18571428571428583
159,keep_knowledge,0.026,67890,100,159,209,100,0.074,0.35135135135135137
160,clear_knowledge,0.044,1111,100,159,209,100,0.1379999999999999,0.3188405797101451
161,clear_knowledge,0.024,2222,100,159,209,100,0.1439999999999999,0.16666666666666677
162,clear_knowledge,0.0199999999999999,4444,100,159,209,100,0.07,0.28571428571428426
163,clear_knowledge,0.022,5555,100,159,209,100,0.1299999999999999,0.16923076923076935
164,clear_knowledge,0.028,6666,100,159,209,100,0.1319999999999999,0.2121212121212123
165,clear_knowledge,0.0199999999999999,7777,100,159,209,100,0.1459999999999999,0.13698630136986242
166,clear_knowledge,0.024,8888,100,159,209,100,0.1379999999999999,0.173913043478261
167,clear_knowledge,0.036,9999,100,159,209,100,0.1319999999999999,0.27272727272727293
168,clear_knowledge,0.048,12345,100,159,209,100,0.1399999999999999,0.3428571428571431
169,clear_knowledge,0.0199999999999999,67890,100,159,209,100,0.074,0.27027027027026895
170,xxx,0.026,1111,100,159,209,100,0.1379999999999999,0.1884057971014494
171,xxx,0.026,2222,100,159,209,100,0.1439999999999999,0.18055555555555566
172,xxx,0.026,4444,100,159,209,100,0.07,0.3714285714285714
173,xxx,0.026,5555,100,159,209,100,0.1299999999999999,0.20000000000000015
174,xxx,0.026,6666,100,159,209,100,0.1319999999999999,0.19696969696969713
175,xxx,0.026,7777,100,159,209,100,0.1459999999999999,0.17808219178082202
176,xxx,0.026,8888,100,159,209,100,0.1379999999999999,0.1884057971014494
177,xxx,0.026,9999,100,159,209,100,0.1319999999999999,0.19696969696969713
178,xxx,0.026,12345,100,159,209,100,0.1399999999999999,0.18571428571428583
179,xxx,0.026,67890,100,159,209,100,0.074,0.35135135135135137
180,keep_knowledge,0.022,1111,100,163,213,100,0.1399999999999999,0.15714285714285725
181,keep_knowledge,0.022,2222,100,163,213,100,0.1399999999999999,0.15714285714285725
182,keep_knowledge,0.024,4444,100,163,213,100,0.074,0.32432432432432434
183,keep_knowledge,0.024,5555,100,163,213,100,0.1379999999999999,0.173913043478261
184,keep_knowledge,0.0199999999999999,6666,100,163,213,100,0.1379999999999999,0.14492753623188342
185,keep_knowledge,0.026,7777,100,163,213,100,0.1419999999999999,0.1830985915492959
186,keep_knowledge,0.0199999999999999,8888,100,163,213,100,0.1339999999999999,0.14925373134328296
187,keep_knowledge,0.0199999999999999,9999,100,163,213,100,0.1299999999999999,0.1538461538461532
188,keep_knowledge,0.022,12345,100,163,213,100,0.1359999999999999,0.16176470588235306
189,keep_knowledge,0.026,67890,100,163,213,100,0.076,0.34210526315789475
190,clear_knowledge,0.044,1111,100,163,213,100,0.1399999999999999,0.3142857142857145
191,clear_knowledge,0.024,2222,100,163,213,100,0.1399999999999999,0.17142857142857154
192,clear_knowledge,0.022,4444,100,163,213,100,0.074,0.2972972972972973
193,clear_knowledge,0.0199999999999999,5555,100,163,213,100,0.1379999999999999,0.14492753623188342
194,clear_knowledge,0.028,6666,100,163,213,100,0.1379999999999999,0.20289855072463783
195,clear_knowledge,0.0199999999999999,7777,100,163,213,100,0.1419999999999999,0.1408450704225346
196,clear_knowledge,0.028,8888,100,163,213,100,0.1339999999999999,0.20895522388059717
197,clear_knowledge,0.038,9999,100,163,213,100,0.1299999999999999,0.29230769230769255
198,clear_knowledge,0.05,12345,100,163,213,100,0.1359999999999999,0.3676470588235297
199,clear_knowledge,0.024,67890,100,163,213,100,0.076,0.31578947368421056
200,xxx,0.026,1111,100,163,213,100,0.1399999999999999,0.18571428571428583
201,xxx,0.026,2222,100,163,213,100,0.1399999999999999,0.18571428571428583
202,xxx,0.024,4444,100,163,213,100,0.074,0.32432432432432434
203,xxx,0.024,5555,100,163,213,100,0.1379999999999999,0.173913043478261
204,xxx,0.024,6666,100,163,213,100,0.1379999999999999,0.173913043478261
205,xxx,0.026,7777,100,163,213,100,0.1419999999999999,0.1830985915492959
206,xxx,0.024,8888,100,163,213,100,0.1339999999999999,0.17910447761194043
207,xxx,0.024,9999,100,163,213,100,0.1299999999999999,0.18461538461538476
208,xxx,0.026,12345,100,163,213,100,0.1359999999999999,0.19117647058823542
209,xxx,0.026,67890,100,163,213,100,0.076,0.34210526315789475
210,keep_knowledge,0.01,1111,100,220,270,100,0.18,0.05555555555555556
211,keep_knowledge,0.012,2222,100,220,270,100,0.03,0.4
212,keep_knowledge,0.07,4444,100,220,270,100,0.204,0.34313725490196084
213,keep_knowledge,0.066,5555,100,220,270,100,0.2,0.33
214,keep_knowledge,0.064,6666,100,220,270,100,0.086,0.744186046511628
215,keep_knowledge,0.016,7777,100,220,270,100,0.1960000000000001,0.08163265306122446
216,keep_knowledge,0.0139999999999999,8888,100,220,270,100,0.1159999999999999,0.12068965517241304
217,keep_knowledge,0.0139999999999999,9999,100,220,270,100,0.068,0.205882352941175
218,keep_knowledge,0.016,12345,100,220,270,100,0.092,0.17391304347826086
219,keep_knowledge,0.058,67890,100,220,270,100,0.172,0.33720930232558144
220,clear_knowledge,0.016,1111,100,220,270,100,0.18,0.08888888888888889
221,clear_knowledge,0.012,2222,100,220,270,100,0.03,0.4
222,clear_knowledge,0.1799999999999999,4444,100,220,270,100,0.204,0.8823529411764702
223,clear_knowledge,0.162,5555,100,220,270,100,0.2,0.8099999999999999
224,clear_knowledge,0.13,6666,100,220,270,100,0.086,1.5116279069767444
225,clear_knowledge,0.074,7777,100,220,270,100,0.1960000000000001,0.3775510204081631
226,clear_knowledge,0.078,8888,100,220,270,100,0.1159999999999999,0.6724137931034488
227,clear_knowledge,0.016,9999,100,220,270,100,0.068,0.23529411764705882
228,clear_knowledge,0.14,12345,100,220,270,100,0.092,1.5217391304347827
229,clear_knowledge,0.016,67890,100,220,270,100,0.172,0.0930232558139535
230,xxx,0.01,1111,100,220,270,100,0.18,0.05555555555555556
231,xxx,0.012,2222,100,220,270,100,0.03,0.4
232,xxx,0.07,4444,100,220,270,100,0.204,0.34313725490196084
233,xxx,0.066,5555,100,220,270,100,0.2,0.33
234,xxx,0.064,6666,100,220,270,100,0.086,0.744186046511628
235,xxx,0.016,7777,100,220,270,100,0.1960000000000001,0.08163265306122446
236,xxx,0.0139999999999999,8888,100,220,270,100,0.1159999999999999,0.12068965517241304
237,xxx,0.0139999999999999,9999,100,220,270,100,0.068,0.205882352941175
238,xxx,0.016,12345,100,220,270,100,0.092,0.17391304347826086
239,xxx,0.058,67890,100,220,270,100,0.172,0.33720930232558144
240,keep_knowledge,0.018,1111,100,225,275,100,0.1099999999999999,0.16363636363636377
241,keep_knowledge,0.008,2222,100,225,275,100,0.024,0.3333333333333333
242,keep_knowledge,0.116,4444,100,225,275,100,0.118,0.9830508474576273
243,keep_knowledge,0.1139999999999999,5555,100,225,275,100,0.2280000000000001,0.49999999999999933
244,keep_knowledge,0.1,6666,100,225,275,100,0.08,1.25
245,keep_knowledge,0.022,7777,100,225,275,100,0.1079999999999999,0.2037037037037039
246,keep_knowledge,0.016,8888,100,225,275,100,0.1039999999999999,0.153846153846154
247,keep_knowledge,0.064,9999,100,225,275,100,0.2500000000000001,0.2559999999999999
248,keep_knowledge,0.0139999999999999,12345,100,225,275,100,0.072,0.19444444444444306
249,keep_knowledge,0.066,67890,100,225,275,100,0.108,0.6111111111111112
250,clear_knowledge,0.032,1111,100,225,275,100,0.1099999999999999,0.2909090909090912
251,clear_knowledge,0.01,2222,100,225,275,100,0.024,0.4166666666666667
252,clear_knowledge,0.098,4444,100,225,275,100,0.118,0.8305084745762713
253,clear_knowledge,0.094,5555,100,225,275,100,0.2280000000000001,0.4122807017543858
254,clear_knowledge,0.094,6666,100,225,275,100,0.08,1.175
255,clear_knowledge,0.056,7777,100,225,275,100,0.1079999999999999,0.518518518518519
256,clear_knowledge,0.026,8888,100,225,275,100,0.1039999999999999,0.2500000000000002
257,clear_knowledge,0.018,9999,100,225,275,100,0.2500000000000001,0.07199999999999997
258,clear_knowledge,0.018,12345,100,225,275,100,0.072,0.25
259,clear_knowledge,0.056,67890,100,225,275,100,0.108,0.5185185185185185
260,xxx,0.018,1111,100,225,275,100,0.1099999999999999,0.16363636363636377
261,xxx,0.008,2222,100,225,275,100,0.024,0.3333333333333333
262,xxx,0.116,4444,100,225,275,100,0.118,0.9830508474576273
263,xxx,0.1139999999999999,5555,100,225,275,100,0.2280000000000001,0.49999999999999933
264,xxx,0.1,6666,100,225,275,100,0.08,1.25
265,xxx,0.022,7777,100,225,275,100,0.1079999999999999,0.2037037037037039
266,xxx,0.016,8888,100,225,275,100,0.1039999999999999,0.153846153846154
267,xxx,0.064,9999,100,225,275,100,0.2500000000000001,0.2559999999999999
268,xxx,0.0139999999999999,12345,100,225,275,100,0.072,0.19444444444444306
269,xxx,0.066,67890,100,225,275,100,0.108,0.6111111111111112
270,keep_knowledge,0.08,1111,100,270,320,100,0.05,1.5999999999999999
271,keep_knowledge,0.0199999999999999,2222,100,270,320,100,0.048,0.4166666666666646
272,keep_knowledge,0.03,4444,100,270,320,100,0.106,0.2830188679245283
273,keep_knowledge,0.1159999999999999,5555,100,270,320,100,0.1399999999999999,0.8285714285714284
274,keep_knowledge,0.098,6666,100,270,320,100,0.1119999999999999,0.8750000000000008
275,keep_knowledge,0.042,7777,100,270,320,100,0.052,0.8076923076923078
276,keep_knowledge,0.022,8888,100,270,320,100,0.042,0.5238095238095237
277,keep_knowledge,0.024,9999,100,270,320,100,0.04,0.6
278,keep_knowledge,0.092,12345,100,270,320,100,0.04,2.3
279,keep_knowledge,0.102,67890,100,270,320,100,0.1259999999999999,0.8095238095238102
280,clear_knowledge,0.086,1111,100,270,320,100,0.05,1.7199999999999998
281,clear_knowledge,0.08,2222,100,270,320,100,0.048,1.6666666666666667
282,clear_knowledge,0.092,4444,100,270,320,100,0.106,0.8679245283018868
283,clear_knowledge,0.094,5555,100,270,320,100,0.1399999999999999,0.6714285714285719
284,clear_knowledge,0.096,6666,100,270,320,100,0.1119999999999999,0.8571428571428579
285,clear_knowledge,0.088,7777,100,270,320,100,0.052,1.6923076923076923
286,clear_knowledge,0.096,8888,100,270,320,100,0.042,2.2857142857142856
287,clear_knowledge,0.094,9999,100,270,320,100,0.04,2.35
288,clear_knowledge,0.092,12345,100,270,320,100,0.04,2.3
289,clear_knowledge,0.104,67890,100,270,320,100,0.1259999999999999,0.8253968253968261
290,xxx,0.03,1111,100,270,320,100,0.05,0.6
291,xxx,0.02,2222,100,270,320,100,0.048,0.4166666666666667
292,xxx,0.0199999999999999,4444,100,270,320,100,0.106,0.18867924528301794
293,xxx,0.088,5555,100,270,320,100,0.1399999999999999,0.628571428571429
294,xxx,0.088,6666,100,270,320,100,0.1119999999999999,0.7857142857142864
295,xxx,0.022,7777,100,270,320,100,0.052,0.4230769230769231
296,xxx,0.022,8888,100,270,320,100,0.042,0.5238095238095237
297,xxx,0.032,9999,100,270,320,100,0.04,0.8
298,xxx,0.096,12345,100,270,320,100,0.04,2.4
299,xxx,0.022,67890,100,270,320,100,0.1259999999999999,0.17460317460317473
300,keep_knowledge,0.1139999999999999,1111,100,284,334,100,0.068,1.6764705882352924
301,keep_knowledge,0.1139999999999999,1111,100,284,334,100,0.068,1.6764705882352924
302,keep_knowledge,0.038,2222,100,284,334,100,0.054,0.7037037037037037
303,keep_knowledge,0.038,2222,100,284,334,100,0.054,0.7037037037037037
304,keep_knowledge,0.054,4444,100,284,334,100,0.056,0.9642857142857143
305,keep_knowledge,0.054,4444,100,284,334,100,0.056,0.9642857142857143
306,keep_knowledge,0.098,5555,100,284,334,100,0.058,1.6896551724137931
307,keep_knowledge,0.098,5555,100,284,334,100,0.058,1.6896551724137931
308,keep_knowledge,0.1039999999999999,6666,100,284,334,100,0.056,1.8571428571428552
309,keep_knowledge,0.1039999999999999,6666,100,284,334,100,0.056,1.8571428571428552
310,keep_knowledge,0.04,7777,100,284,334,100,0.046,0.8695652173913044
311,keep_knowledge,0.04,7777,100,284,334,100,0.046,0.8695652173913044
312,keep_knowledge,0.044,8888,100,284,334,100,0.054,0.8148148148148148
313,keep_knowledge,0.044,8888,100,284,334,100,0.054,0.8148148148148148
314,keep_knowledge,0.0899999999999999,9999,100,284,334,100,0.044,2.045454545454543
315,keep_knowledge,0.0899999999999999,9999,100,284,334,100,0.044,2.045454545454543
316,keep_knowledge,0.056,12345,100,284,334,100,0.1479999999999999,0.3783783783783786
317,keep_knowledge,0.056,12345,100,284,334,100,0.1479999999999999,0.3783783783783786
318,keep_knowledge,0.0899999999999999,67890,100,284,334,100,0.07,1.2857142857142843
319,keep_knowledge,0.0899999999999999,67890,100,284,334,100,0.07,1.2857142857142843
320,clear_knowledge,0.1139999999999999,1111,100,284,334,100,0.068,1.6764705882352924
321,clear_knowledge,0.1139999999999999,1111,100,284,334,100,0.068,1.6764705882352924
322,clear_knowledge,0.1099999999999999,2222,100,284,334,100,0.054,2.0370370370370354
323,clear_knowledge,0.1099999999999999,2222,100,284,334,100,0.054,2.0370370370370354
324,clear_knowledge,0.1079999999999999,4444,100,284,334,100,0.056,1.9285714285714268
325,clear_knowledge,0.1079999999999999,4444,100,284,334,100,0.056,1.9285714285714268
326,clear_knowledge,0.0899999999999999,5555,100,284,334,100,0.058,1.5517241379310327
327,clear_knowledge,0.0899999999999999,5555,100,284,334,100,0.058,1.5517241379310327
328,clear_knowledge,0.1119999999999999,6666,100,284,334,100,0.056,1.9999999999999982
329,clear_knowledge,0.1119999999999999,6666,100,284,334,100,0.056,1.9999999999999982
330,clear_knowledge,0.042,7777,100,284,334,100,0.046,0.9130434782608696
331,clear_knowledge,0.042,7777,100,284,334,100,0.046,0.9130434782608696
332,clear_knowledge,0.1039999999999999,8888,100,284,334,100,0.054,1.925925925925924
333,clear_knowledge,0.1039999999999999,8888,100,284,334,100,0.054,1.925925925925924
334,clear_knowledge,0.1379999999999999,9999,100,284,334,100,0.044,3.1363636363636345
335,clear_knowledge,0.1379999999999999,9999,100,284,334,100,0.044,3.1363636363636345
336,clear_knowledge,0.1179999999999999,12345,100,284,334,100,0.1479999999999999,0.797297297297297
337,clear_knowledge,0.1179999999999999,12345,100,284,334,100,0.1479999999999999,0.797297297297297
338,clear_knowledge,0.1419999999999999,67890,100,284,334,100,0.07,2.028571428571427
339,clear_knowledge,0.1419999999999999,67890,100,284,334,100,0.07,2.028571428571427
340,xxx,0.052,1111,100,284,334,100,0.068,0.7647058823529411
341,xxx,0.052,1111,100,284,334,100,0.068,0.7647058823529411
342,xxx,0.04,2222,100,284,334,100,0.054,0.7407407407407408
343,xxx,0.04,2222,100,284,334,100,0.054,0.7407407407407408
344,xxx,0.082,4444,100,284,334,100,0.056,1.4642857142857144
345,xxx,0.082,4444,100,284,334,100,0.056,1.4642857142857144
346,xxx,0.086,5555,100,284,334,100,0.058,1.482758620689655
347,xxx,0.086,5555,100,284,334,100,0.058,1.482758620689655
348,xxx,0.04,6666,100,284,334,100,0.056,0.7142857142857143
349,xxx,0.04,6666,100,284,334,100,0.056,0.7142857142857143
350,xxx,0.038,7777,100,284,334,100,0.046,0.8260869565217391
351,xxx,0.038,7777,100,284,334,100,0.046,0.8260869565217391
352,xxx,0.036,8888,100,284,334,100,0.054,0.6666666666666666
353,xxx,0.036,8888,100,284,334,100,0.054,0.6666666666666666
354,xxx,0.0999999999999999,9999,100,284,334,100,0.044,2.2727272727272703
355,xxx,0.0999999999999999,9999,100,284,334,100,0.044,2.2727272727272703
356,xxx,0.04,12345,100,284,334,100,0.1479999999999999,0.27027027027027045
357,xxx,0.04,12345,100,284,334,100,0.1479999999999999,0.27027027027027045
358,xxx,0.05,67890,100,284,334,100,0.07,0.7142857142857143
359,xxx,0.05,67890,100,284,334,100,0.07,0.7142857142857143
360,keep_knowledge,0.1139999999999999,1111,100,284,334,100,0.068,1.6764705882352924
361,keep_knowledge,0.1139999999999999,1111,100,284,334,100,0.068,1.6764705882352924
362,keep_knowledge,0.038,2222,100,284,334,100,0.054,0.7037037037037037
