,update_mode,utility,seed,human_seed,init_time,update_time,duration
105,xxx,0.15199999999999997,7777,60,284,334,100
106,xxx,0.10399999999999995,8888,60,284,334,100
107,xxx,0.12599999999999997,9999,60,284,334,100
108,xxx,0.17599999999999993,12345,60,284,334,100
109,xxx,0.162,67890,60,284,334,100
110,xxx,0.13200000000000003,1111,60,344,394,100
111,xxx,0.12400000000000004,2222,60,344,394,100
112,xxx,0.09000000000000004,4444,60,344,394,100
113,xxx,0.174,5555,60,344,394,100
114,xxx,0.11800000000000006,6666,60,344,394,100
115,xxx,0.148,7777,60,344,394,100
116,xxx,0.13999999999999999,8888,60,344,394,100
117,xxx,0.132,9999,60,344,394,100
118,xxx,0.11800000000000005,12345,60,344,394,100
119,xxx,0.12400000000000005,67890,60,344,394,100
120,xxx,0.19600000000000006,1111,60,348,398,100
121,xxx,0.11400000000000005,2222,60,348,398,100
122,xxx,0.08200000000000003,4444,60,348,398,100
123,xxx,0.13600000000000004,5555,60,348,398,100
124,xxx,0.11800000000000005,6666,60,348,398,100
125,xxx,0.168,7777,60,348,398,100
126,xxx,0.14800000000000002,8888,60,348,398,100
127,xxx,0.11800000000000005,9999,60,348,398,100
128,xxx,0.11800000000000005,12345,60,348,398,100
129,xxx,0.12800000000000003,67890,60,348,398,100
130,xxx,0.12200000000000001,1111,60,352,402,100
131,xxx,0.11400000000000002,2222,60,352,402,100
132,xxx,0.07400000000000005,4444,60,352,402,100
133,xxx,0.13,5555,60,352,402,100
134,xxx,0.132,6666,60,352,402,100
135,xxx,0.16599999999999995,7777,60,352,402,100
136,xxx,0.12800000000000003,8888,60,352,402,100
137,xxx,0.11200000000000002,9999,60,352,402,100
138,xxx,0.16799999999999998,12345,60,352,402,100
139,xxx,0.14,67890,60,352,402,100
140,xxx,0.14,1111,60,367,417,100
141,xxx,0.11800000000000002,2222,60,367,417,100
142,xxx,0.07000000000000003,4444,60,367,417,100
143,xxx,0.10400000000000002,5555,60,367,417,100
144,xxx,0.14400000000000002,6666,60,367,417,100
145,xxx,0.142,7777,60,367,417,100
146,xxx,0.142,8888,60,367,417,100
147,xxx,0.11800000000000005,9999,60,367,417,100
148,xxx,0.136,12345,60,367,417,100
149,xxx,0.12200000000000003,67890,60,367,417,100
150,xxx,0.14599999999999996,1111,60,389,439,100
151,xxx,0.15599999999999994,2222,60,389,439,100
152,xxx,0.11399999999999993,4444,60,389,439,100
153,xxx,0.12799999999999992,5555,60,389,439,100
154,xxx,0.14199999999999996,6666,60,389,439,100
155,xxx,0.12799999999999995,7777,60,389,439,100
156,xxx,0.11799999999999995,8888,60,389,439,100
157,xxx,0.11399999999999993,9999,60,389,439,100
158,xxx,0.1319999999999999,12345,60,389,439,100
159,xxx,0.12799999999999995,67890,60,389,439,100
160,xxx,0.18999999999999997,1111,60,429,479,100
161,xxx,0.13600000000000004,2222,60,429,479,100
162,xxx,0.15200000000000002,4444,60,429,479,100
163,xxx,0.134,5555,60,429,479,100
164,xxx,0.134,6666,60,429,479,100
165,xxx,0.132,7777,60,429,479,100
166,xxx,0.10800000000000003,8888,60,429,479,100
167,xxx,0.10600000000000001,9999,60,429,479,100
168,xxx,0.12600000000000003,12345,60,429,479,100
169,xxx,0.11200000000000002,67890,60,429,479,100
170,xxx,0.1839999999999999,1111,60,432,482,100
171,xxx,0.13,2222,60,432,482,100
172,xxx,0.15400000000000003,4444,60,432,482,100
173,xxx,0.14200000000000002,5555,60,432,482,100
174,xxx,0.13,6666,60,432,482,100
175,xxx,0.13600000000000004,7777,60,432,482,100
176,xxx,0.14400000000000002,8888,60,432,482,100
177,xxx,0.138,9999,60,432,482,100
178,xxx,0.14800000000000002,12345,60,432,482,100
179,xxx,0.14,67890,60,432,482,100
180,xxx,0.136,1111,60,459,509,100
181,xxx,0.16200000000000006,2222,60,459,509,100
182,xxx,0.154,4444,60,459,509,100
183,xxx,0.16000000000000003,5555,60,459,509,100
184,xxx,0.14599999999999996,6666,60,459,509,100
185,xxx,0.158,7777,60,459,509,100
186,xxx,0.15200000000000005,8888,60,459,509,100
187,xxx,0.16400000000000003,9999,60,459,509,100
188,xxx,0.18999999999999992,12345,60,459,509,100
189,xxx,0.166,67890,60,459,509,100
190,xxx,0.11999999999999994,1111,60,470,520,100
191,xxx,0.156,2222,60,470,520,100
192,xxx,0.12199999999999997,4444,60,470,520,100
193,xxx,0.13399999999999998,5555,60,470,520,100
194,xxx,0.136,6666,60,470,520,100
195,xxx,0.15,7777,60,470,520,100
196,xxx,0.114,8888,60,470,520,100
197,xxx,0.14200000000000002,9999,60,470,520,100
198,xxx,0.14199999999999996,12345,60,470,520,100
199,xxx,0.14800000000000002,67890,60,470,520,100
200,xxx,0.092,1111,60,603,653,100
201,xxx,0.092,2222,60,603,653,100
202,xxx,0.10600000000000001,4444,60,603,653,100
203,xxx,0.11200000000000002,5555,60,603,653,100
204,xxx,0.16399999999999998,6666,60,603,653,100
205,xxx,0.10200000000000001,7777,60,603,653,100
206,xxx,0.11599999999999999,8888,60,603,653,100
207,xxx,0.12999999999999998,9999,60,603,653,100
208,xxx,0.17999999999999994,12345,60,603,653,100
209,xxx,0.08600000000000002,67890,60,603,653,100
210,xxx,0.21999999999999986,1111,60,618,668,100
211,xxx,0.10199999999999994,2222,60,618,668,100
212,xxx,0.15799999999999997,4444,60,618,668,100
213,xxx,0.16599999999999995,5555,60,618,668,100
214,xxx,0.12399999999999997,6666,60,618,668,100
215,xxx,0.07600000000000004,7777,60,618,668,100
216,xxx,0.18399999999999989,8888,60,618,668,100
217,xxx,0.15399999999999994,9999,60,618,668,100
218,xxx,0.20199999999999985,12345,60,618,668,100
219,xxx,0.2199999999999999,67890,60,618,668,100
220,xxx,0.07400000000000002,1111,60,714,764,100
221,xxx,0.09199999999999997,2222,60,714,764,100
222,xxx,0.136,4444,60,714,764,100
223,xxx,0.13199999999999998,5555,60,714,764,100
224,xxx,0.07800000000000003,6666,60,714,764,100
225,xxx,0.06600000000000002,7777,60,714,764,100
226,xxx,0.14,8888,60,714,764,100
227,xxx,0.14200000000000002,9999,60,714,764,100
228,xxx,0.148,12345,60,714,764,100
229,xxx,0.08600000000000002,67890,60,714,764,100
230,xxx,0.08400000000000003,1111,60,747,797,100
231,xxx,0.07000000000000002,2222,60,747,797,100
232,xxx,0.09999999999999998,4444,60,747,797,100
233,xxx,0.13,5555,60,747,797,100
234,xxx,0.13399999999999992,6666,60,747,797,100
235,xxx,0.07800000000000003,7777,60,747,797,100
236,xxx,0.058000000000000024,8888,60,747,797,100
237,xxx,0.06400000000000003,9999,60,747,797,100
238,xxx,0.10800000000000003,12345,60,747,797,100
239,xxx,0.060000000000000026,67890,60,747,797,100
240,xxx,0.08000000000000003,1111,60,777,827,100
241,xxx,0.094,2222,60,777,827,100
242,xxx,0.11199999999999996,4444,60,777,827,100
243,xxx,0.16399999999999998,5555,60,777,827,100
244,xxx,0.11799999999999994,6666,60,777,827,100
245,xxx,0.106,7777,60,777,827,100
246,xxx,0.10400000000000001,8888,60,777,827,100
247,xxx,0.106,9999,60,777,827,100
248,xxx,0.13199999999999995,12345,60,777,827,100
249,xxx,0.10399999999999998,67890,60,777,827,100
250,xxx,0.092,1111,60,781,831,100
251,xxx,0.09599999999999997,2222,60,781,831,100
252,xxx,0.08000000000000003,4444,60,781,831,100
253,xxx,0.162,5555,60,781,831,100
254,xxx,0.16199999999999992,6666,60,781,831,100
255,xxx,0.10799999999999998,7777,60,781,831,100
256,xxx,0.096,8888,60,781,831,100
257,xxx,0.092,9999,60,781,831,100
258,xxx,0.14199999999999993,12345,60,781,831,100
259,xxx,0.08600000000000002,67890,60,781,831,100
260,xxx,0.14200000000000002,1111,60,825,875,100
261,xxx,0.14400000000000002,2222,60,825,875,100
262,xxx,0.12799999999999997,4444,60,825,875,100
263,xxx,0.158,5555,60,825,875,100
264,xxx,0.14200000000000002,6666,60,825,875,100
265,xxx,0.12799999999999997,7777,60,825,875,100
266,xxx,0.11599999999999996,8888,60,825,875,100
267,xxx,0.13799999999999993,9999,60,825,875,100
268,xxx,0.134,12345,60,825,875,100
269,xxx,0.142,67890,60,825,875,100
270,xxx,0.124,1111,60,826,876,100
271,xxx,0.11199999999999997,2222,60,826,876,100
272,xxx,0.11399999999999995,4444,60,826,876,100
273,xxx,0.16,5555,60,826,876,100
274,xxx,0.138,6666,60,826,876,100
275,xxx,0.12399999999999997,7777,60,826,876,100
276,xxx,0.114,8888,60,826,876,100
277,xxx,0.13799999999999993,9999,60,826,876,100
278,xxx,0.14,12345,60,826,876,100
279,xxx,0.10999999999999999,67890,60,826,876,100
280,xxx,0.124,1111,60,828,878,100
281,xxx,0.10599999999999998,2222,60,828,878,100
282,xxx,0.11399999999999995,4444,60,828,878,100
283,xxx,0.12599999999999997,5555,60,828,878,100
284,xxx,0.136,6666,60,828,878,100
285,xxx,0.12399999999999999,7777,60,828,878,100
286,xxx,0.11399999999999999,8888,60,828,878,100
287,xxx,0.12999999999999995,9999,60,828,878,100
288,xxx,0.14600000000000002,12345,60,828,878,100
289,xxx,0.10799999999999997,67890,60,828,878,100
