,update_mode,utility,seed,human_seed,init_time,update_time,duration
39,keep_knowledge,0.154,67890,100,44,94,100
40,clear_knowledge,0.10399999999999997,1111,100,44,94,100
41,clear_knowledge,0.10399999999999998,2222,100,44,94,100
42,clear_knowledge,0.086,4444,100,44,94,100
43,clear_knowledge,0.084,5555,100,44,94,100
44,clear_knowledge,0.09399999999999997,6666,100,44,94,100
45,clear_knowledge,0.096,7777,100,44,94,100
46,clear_knowledge,0.10799999999999996,8888,100,44,94,100
47,clear_knowledge,0.11199999999999996,9999,100,44,94,100
48,clear_knowledge,0.11799999999999995,12345,100,44,94,100
49,clear_knowledge,0.11799999999999994,67890,100,44,94,100
50,xxx,0.14200000000000002,1111,100,44,94,100
51,xxx,0.09599999999999995,2222,100,44,94,100
52,xxx,0.13999999999999999,4444,100,44,94,100
53,xxx,0.05400000000000002,5555,100,44,94,100
54,xxx,0.12599999999999997,6666,100,44,94,100
55,xxx,0.162,7777,100,44,94,100
56,xxx,0.15599999999999997,8888,100,44,94,100
57,xxx,0.15599999999999997,9999,100,44,94,100
58,xxx,0.15,12345,100,44,94,100
59,xxx,0.13799999999999998,67890,100,44,94,100
60,keep_knowledge,0.092,1111,100,94,144,100
61,keep_knowledge,0.1839999999999999,2222,100,94,144,100
62,keep_knowledge,0.20999999999999988,4444,100,94,144,100
63,keep_knowledge,0.2119999999999999,5555,100,94,144,100
64,keep_knowledge,0.11399999999999996,6666,100,94,144,100
65,keep_knowledge,0.08200000000000003,7777,100,94,144,100
66,keep_knowledge,0.19199999999999992,8888,100,94,144,100
67,keep_knowledge,0.07000000000000002,9999,100,94,144,100
68,keep_knowledge,0.06800000000000002,12345,100,94,144,100
69,keep_knowledge,0.2179999999999999,67890,100,94,144,100
70,clear_knowledge,0.096,1111,100,94,144,100
71,clear_knowledge,0.17199999999999996,2222,100,94,144,100
72,clear_knowledge,0.2179999999999999,4444,100,94,144,100
73,clear_knowledge,0.21399999999999988,5555,100,94,144,100
74,clear_knowledge,0.08000000000000003,6666,100,94,144,100
75,clear_knowledge,0.13799999999999998,7777,100,94,144,100
76,clear_knowledge,0.19199999999999992,8888,100,94,144,100
77,clear_knowledge,0.15599999999999997,9999,100,94,144,100
78,clear_knowledge,0.13599999999999993,12345,100,94,144,100
79,clear_knowledge,0.21799999999999994,67890,100,94,144,100
80,xxx,0.16599999999999998,1111,100,94,144,100
81,xxx,0.174,2222,100,94,144,100
82,xxx,0.2119999999999999,4444,100,94,144,100
83,xxx,0.2119999999999999,5555,100,94,144,100
84,xxx,0.06600000000000002,6666,100,94,144,100
85,xxx,0.08200000000000003,7777,100,94,144,100
86,xxx,0.19199999999999992,8888,100,94,144,100
87,xxx,0.06600000000000002,9999,100,94,144,100
88,xxx,0.16000000000000003,12345,100,94,144,100
89,xxx,0.2179999999999999,67890,100,94,144,100
90,keep_knowledge,0.04200000000000001,1111,100,99,149,100
91,keep_knowledge,0.03400000000000001,2222,100,99,149,100
92,keep_knowledge,0.048000000000000015,4444,100,99,149,100
93,keep_knowledge,0.060000000000000026,5555,100,99,149,100
94,keep_knowledge,0.07600000000000004,6666,100,99,149,100
95,keep_knowledge,0.05400000000000002,7777,100,99,149,100
96,keep_knowledge,0.04600000000000001,8888,100,99,149,100
97,keep_knowledge,0.04600000000000001,9999,100,99,149,100
98,keep_knowledge,0.04200000000000001,12345,100,99,149,100
99,keep_knowledge,0.05200000000000002,67890,100,99,149,100
100,clear_knowledge,0.042000000000000016,1111,100,99,149,100
101,clear_knowledge,0.04400000000000001,2222,100,99,149,100
102,clear_knowledge,0.06400000000000002,4444,100,99,149,100
103,clear_knowledge,0.062000000000000034,5555,100,99,149,100
104,clear_knowledge,0.07600000000000004,6666,100,99,149,100
105,clear_knowledge,0.05000000000000002,7777,100,99,149,100
106,clear_knowledge,0.04600000000000001,8888,100,99,149,100
107,clear_knowledge,0.06200000000000003,9999,100,99,149,100
108,clear_knowledge,0.03600000000000001,12345,100,99,149,100
109,clear_knowledge,0.05200000000000002,67890,100,99,149,100
110,xxx,0.03800000000000001,1111,100,99,149,100
111,xxx,0.03400000000000001,2222,100,99,149,100
112,xxx,0.04400000000000001,4444,100,99,149,100
113,xxx,0.060000000000000026,5555,100,99,149,100
114,xxx,0.07600000000000003,6666,100,99,149,100
115,xxx,0.05000000000000002,7777,100,99,149,100
116,xxx,0.048000000000000015,8888,100,99,149,100
117,xxx,0.048000000000000015,9999,100,99,149,100
118,xxx,0.04000000000000001,12345,100,99,149,100
119,xxx,0.048000000000000015,67890,100,99,149,100
120,keep_knowledge,0.03600000000000001,1111,100,104,154,100
121,keep_knowledge,0.030000000000000006,2222,100,104,154,100
122,keep_knowledge,0.05000000000000002,4444,100,104,154,100
123,keep_knowledge,0.05200000000000002,5555,100,104,154,100
124,keep_knowledge,0.07400000000000004,6666,100,104,154,100
125,keep_knowledge,0.048000000000000015,7777,100,104,154,100
126,keep_knowledge,0.07000000000000002,8888,100,104,154,100
127,keep_knowledge,0.048000000000000015,9999,100,104,154,100
128,keep_knowledge,0.03600000000000001,12345,100,104,154,100
129,keep_knowledge,0.050000000000000024,67890,100,104,154,100
130,clear_knowledge,0.03800000000000001,1111,100,104,154,100
131,clear_knowledge,0.038000000000000006,2222,100,104,154,100
132,clear_knowledge,0.04400000000000002,4444,100,104,154,100
133,clear_knowledge,0.05200000000000002,5555,100,104,154,100
134,clear_knowledge,0.08000000000000002,6666,100,104,154,100
135,clear_knowledge,0.048000000000000015,7777,100,104,154,100
136,clear_knowledge,0.07400000000000002,8888,100,104,154,100
137,clear_knowledge,0.048000000000000015,9999,100,104,154,100
138,clear_knowledge,0.04600000000000001,12345,100,104,154,100
139,clear_knowledge,0.04800000000000002,67890,100,104,154,100
140,xxx,0.03600000000000001,1111,100,104,154,100
141,xxx,0.030000000000000006,2222,100,104,154,100
142,xxx,0.040000000000000015,4444,100,104,154,100
143,xxx,0.06000000000000002,5555,100,104,154,100
144,xxx,0.07600000000000004,6666,100,104,154,100
145,xxx,0.03600000000000001,7777,100,104,154,100
146,xxx,0.07000000000000002,8888,100,104,154,100
147,xxx,0.05000000000000001,9999,100,104,154,100
148,xxx,0.03600000000000001,12345,100,104,154,100
149,xxx,0.04400000000000001,67890,100,104,154,100
150,keep_knowledge,0.07800000000000004,1111,100,159,209,100
151,keep_knowledge,0.07400000000000004,2222,100,159,209,100
152,keep_knowledge,0.09800000000000003,4444,100,159,209,100
153,keep_knowledge,0.06400000000000003,5555,100,159,209,100
154,keep_knowledge,0.10999999999999999,6666,100,159,209,100
155,keep_knowledge,0.06600000000000003,7777,100,159,209,100
156,keep_knowledge,0.048000000000000015,8888,100,159,209,100
157,keep_knowledge,0.05800000000000003,9999,100,159,209,100
158,keep_knowledge,0.050000000000000024,12345,100,159,209,100
159,keep_knowledge,0.07400000000000002,67890,100,159,209,100
160,clear_knowledge,0.05200000000000002,1111,100,159,209,100
161,clear_knowledge,0.07800000000000003,2222,100,159,209,100
162,clear_knowledge,0.07200000000000004,4444,100,159,209,100
163,clear_knowledge,0.04400000000000001,5555,100,159,209,100
164,clear_knowledge,0.07200000000000004,6666,100,159,209,100
165,clear_knowledge,0.09400000000000004,7777,100,159,209,100
166,clear_knowledge,0.08400000000000002,8888,100,159,209,100
167,clear_knowledge,0.048000000000000015,9999,100,159,209,100
168,clear_knowledge,0.06200000000000003,12345,100,159,209,100
169,clear_knowledge,0.060000000000000026,67890,100,159,209,100
170,xxx,0.06000000000000003,1111,100,159,209,100
171,xxx,0.05200000000000001,2222,100,159,209,100
172,xxx,0.034,4444,100,159,209,100
173,xxx,0.05200000000000002,5555,100,159,209,100
174,xxx,0.05200000000000001,6666,100,159,209,100
175,xxx,0.054000000000000006,7777,100,159,209,100
176,xxx,0.04600000000000002,8888,100,159,209,100
177,xxx,0.038000000000000006,9999,100,159,209,100
178,xxx,0.05000000000000001,12345,100,159,209,100
179,xxx,0.044000000000000004,67890,100,159,209,100
180,keep_knowledge,0.072,1111,100,163,213,100
181,keep_knowledge,0.06800000000000003,2222,100,163,213,100
182,keep_knowledge,0.06400000000000002,4444,100,163,213,100
183,keep_knowledge,0.06600000000000003,5555,100,163,213,100
184,keep_knowledge,0.072,6666,100,163,213,100
185,keep_knowledge,0.06800000000000003,7777,100,163,213,100
186,keep_knowledge,0.07400000000000004,8888,100,163,213,100
187,keep_knowledge,0.06800000000000003,9999,100,163,213,100
188,keep_knowledge,0.05200000000000002,12345,100,163,213,100
189,keep_knowledge,0.07800000000000004,67890,100,163,213,100
190,clear_knowledge,0.07400000000000001,1111,100,163,213,100
191,clear_knowledge,0.06800000000000005,2222,100,163,213,100
192,clear_knowledge,0.060000000000000026,4444,100,163,213,100
193,clear_knowledge,0.06800000000000002,5555,100,163,213,100
194,clear_knowledge,0.06600000000000002,6666,100,163,213,100
195,clear_knowledge,0.06800000000000002,7777,100,163,213,100
196,clear_knowledge,0.07400000000000004,8888,100,163,213,100
197,clear_knowledge,0.05600000000000002,9999,100,163,213,100
198,clear_knowledge,0.06200000000000002,12345,100,163,213,100
199,clear_knowledge,0.05800000000000002,67890,100,163,213,100
200,xxx,0.07200000000000002,1111,100,163,213,100
201,xxx,0.06800000000000002,2222,100,163,213,100
202,xxx,0.04400000000000002,4444,100,163,213,100
203,xxx,0.06400000000000003,5555,100,163,213,100
204,xxx,0.06600000000000002,6666,100,163,213,100
205,xxx,0.07800000000000003,7777,100,163,213,100
206,xxx,0.05400000000000002,8888,100,163,213,100
207,xxx,0.05200000000000001,9999,100,163,213,100
208,xxx,0.06200000000000002,12345,100,163,213,100
209,xxx,0.056000000000000015,67890,100,163,213,100
210,keep_knowledge,0.04000000000000001,1111,100,220,270,100
211,keep_knowledge,0.026000000000000006,2222,100,220,270,100
212,keep_knowledge,0.024000000000000004,4444,100,220,270,100
213,keep_knowledge,0.05000000000000002,5555,100,220,270,100
214,keep_knowledge,0.07600000000000003,6666,100,220,270,100
215,keep_knowledge,0.027999999999999997,7777,100,220,270,100
216,keep_knowledge,0.048000000000000015,8888,100,220,270,100
217,keep_knowledge,0.028000000000000008,9999,100,220,270,100
218,keep_knowledge,0.07000000000000002,12345,100,220,270,100
219,keep_knowledge,0.06800000000000003,67890,100,220,270,100
220,clear_knowledge,0.04000000000000001,1111,100,220,270,100
221,clear_knowledge,0.03200000000000001,2222,100,220,270,100
222,clear_knowledge,0.024000000000000004,4444,100,220,270,100
223,clear_knowledge,0.05000000000000002,5555,100,220,270,100
224,clear_knowledge,0.07600000000000003,6666,100,220,270,100
225,clear_knowledge,0.027999999999999997,7777,100,220,270,100
226,clear_knowledge,0.048000000000000015,8888,100,220,270,100
227,clear_knowledge,0.022000000000000002,9999,100,220,270,100
228,clear_knowledge,0.09600000000000003,12345,100,220,270,100
229,clear_knowledge,0.05200000000000002,67890,100,220,270,100
230,xxx,0.04000000000000001,1111,100,220,270,100
231,xxx,0.03200000000000001,2222,100,220,270,100
232,xxx,0.024000000000000004,4444,100,220,270,100
233,xxx,0.05000000000000002,5555,100,220,270,100
234,xxx,0.07400000000000002,6666,100,220,270,100
235,xxx,0.027999999999999997,7777,100,220,270,100
236,xxx,0.048000000000000015,8888,100,220,270,100
237,xxx,0.022000000000000002,9999,100,220,270,100
238,xxx,0.07000000000000003,12345,100,220,270,100
239,xxx,0.05200000000000002,67890,100,220,270,100
240,keep_knowledge,0.038000000000000006,1111,100,225,275,100
241,keep_knowledge,0.03400000000000001,2222,100,225,275,100
242,keep_knowledge,0.03200000000000001,4444,100,225,275,100
243,keep_knowledge,0.05400000000000002,5555,100,225,275,100
244,keep_knowledge,0.07200000000000004,6666,100,225,275,100
245,keep_knowledge,0.03200000000000001,7777,100,225,275,100
246,keep_knowledge,0.05400000000000001,8888,100,225,275,100
247,keep_knowledge,0.024,9999,100,225,275,100
248,keep_knowledge,0.07200000000000004,12345,100,225,275,100
249,keep_knowledge,0.07200000000000004,67890,100,225,275,100
250,clear_knowledge,0.038000000000000006,1111,100,225,275,100
251,clear_knowledge,0.03400000000000001,2222,100,225,275,100
252,clear_knowledge,0.022,4444,100,225,275,100
253,clear_knowledge,0.04600000000000001,5555,100,225,275,100
254,clear_knowledge,0.07200000000000004,6666,100,225,275,100
255,clear_knowledge,0.024,7777,100,225,275,100
256,clear_knowledge,0.05400000000000001,8888,100,225,275,100
257,clear_knowledge,0.024,9999,100,225,275,100
258,clear_knowledge,0.07200000000000004,12345,100,225,275,100
259,clear_knowledge,0.05400000000000001,67890,100,225,275,100
260,xxx,0.038000000000000006,1111,100,225,275,100
261,xxx,0.03400000000000001,2222,100,225,275,100
262,xxx,0.022,4444,100,225,275,100
263,xxx,0.04600000000000001,5555,100,225,275,100
264,xxx,0.07200000000000004,6666,100,225,275,100
265,xxx,0.024,7777,100,225,275,100
266,xxx,0.05400000000000001,8888,100,225,275,100
267,xxx,0.024,9999,100,225,275,100
268,xxx,0.07600000000000004,12345,100,225,275,100
269,xxx,0.07200000000000004,67890,100,225,275,100
270,keep_knowledge,0.20600000000000013,1111,100,270,320,100
271,keep_knowledge,0.20000000000000007,2222,100,270,320,100
272,keep_knowledge,0.016,4444,100,270,320,100
273,keep_knowledge,0.006000000000000001,5555,100,270,320,100
274,keep_knowledge,0.2020000000000001,6666,100,270,320,100
275,keep_knowledge,0.016,7777,100,270,320,100
276,keep_knowledge,0.17600000000000005,8888,100,270,320,100
277,keep_knowledge,0.022,9999,100,270,320,100
278,keep_knowledge,0.1960000000000001,12345,100,270,320,100
279,keep_knowledge,0.006000000000000001,67890,100,270,320,100
280,clear_knowledge,0.2040000000000001,1111,100,270,320,100
281,clear_knowledge,0.20000000000000007,2222,100,270,320,100
282,clear_knowledge,0.016,4444,100,270,320,100
283,clear_knowledge,0.006000000000000001,5555,100,270,320,100
284,clear_knowledge,0.1960000000000001,6666,100,270,320,100
285,clear_knowledge,0.016,7777,100,270,320,100
286,clear_knowledge,0.17600000000000005,8888,100,270,320,100
287,clear_knowledge,0.022,9999,100,270,320,100
288,clear_knowledge,0.19000000000000006,12345,100,270,320,100
289,clear_knowledge,0.006000000000000001,67890,100,270,320,100
290,xxx,0.20600000000000013,1111,100,270,320,100
291,xxx,0.20000000000000007,2222,100,270,320,100
292,xxx,0.016,4444,100,270,320,100
293,xxx,0.006000000000000001,5555,100,270,320,100
294,xxx,0.2040000000000001,6666,100,270,320,100
295,xxx,0.016,7777,100,270,320,100
296,xxx,0.17600000000000005,8888,100,270,320,100
297,xxx,0.022,9999,100,270,320,100
298,xxx,0.19000000000000006,12345,100,270,320,100
299,xxx,0.006000000000000001,67890,100,270,320,100
300,keep_knowledge,0.04800000000000001,1111,100,284,334,100
301,keep_knowledge,0.034,2222,100,284,334,100
302,keep_knowledge,0.004,4444,100,284,334,100
303,keep_knowledge,0.044000000000000004,5555,100,284,334,100
304,keep_knowledge,0.052000000000000005,6666,100,284,334,100
305,keep_knowledge,0.03000000000000001,7777,100,284,334,100
306,keep_knowledge,0.026000000000000006,8888,100,284,334,100
307,keep_knowledge,0.022,9999,100,284,334,100
308,keep_knowledge,0.04400000000000001,12345,100,284,334,100
309,keep_knowledge,0.012,67890,100,284,334,100
310,clear_knowledge,0.04800000000000001,1111,100,284,334,100
311,clear_knowledge,0.034,2222,100,284,334,100
312,clear_knowledge,0.004,4444,100,284,334,100
313,clear_knowledge,0.044000000000000004,5555,100,284,334,100
314,clear_knowledge,0.052000000000000005,6666,100,284,334,100
315,clear_knowledge,0.03000000000000001,7777,100,284,334,100
316,clear_knowledge,0.026000000000000006,8888,100,284,334,100
317,clear_knowledge,0.022,9999,100,284,334,100
318,clear_knowledge,0.04400000000000001,12345,100,284,334,100
319,clear_knowledge,0.012,67890,100,284,334,100
320,xxx,0.04800000000000001,1111,100,284,334,100
321,xxx,0.034,2222,100,284,334,100
322,xxx,0.004,4444,100,284,334,100
323,xxx,0.044000000000000004,5555,100,284,334,100
324,xxx,0.052000000000000005,6666,100,284,334,100
325,xxx,0.03000000000000001,7777,100,284,334,100
326,xxx,0.026000000000000006,8888,100,284,334,100
327,xxx,0.022,9999,100,284,334,100
328,xxx,0.04400000000000001,12345,100,284,334,100
329,xxx,0.012,67890,100,284,334,100
330,keep_knowledge,0.04800000000000001,1111,100,284,334,100
331,keep_knowledge,0.034,2222,100,284,334,100
332,keep_knowledge,0.004,4444,100,284,334,100
333,keep_knowledge,0.044000000000000004,5555,100,284,334,100
334,keep_knowledge,0.052000000000000005,6666,100,284,334,100
335,keep_knowledge,0.03000000000000001,7777,100,284,334,100
336,keep_knowledge,0.026000000000000006,8888,100,284,334,100
337,keep_knowledge,0.022,9999,100,284,334,100
338,keep_knowledge,0.04400000000000001,12345,100,284,334,100
339,keep_knowledge,0.012,67890,100,284,334,100
340,clear_knowledge,0.04800000000000001,1111,100,284,334,100
341,clear_knowledge,0.034,2222,100,284,334,100
342,clear_knowledge,0.004,4444,100,284,334,100
343,clear_knowledge,0.044000000000000004,5555,100,284,334,100
344,clear_knowledge,0.052000000000000005,6666,100,284,334,100
345,clear_knowledge,0.03000000000000001,7777,100,284,334,100
346,clear_knowledge,0.026000000000000006,8888,100,284,334,100
347,clear_knowledge,0.022,9999,100,284,334,100
348,clear_knowledge,0.04400000000000001,12345,100,284,334,100
349,clear_knowledge,0.012,67890,100,284,334,100
350,xxx,0.04800000000000001,1111,100,284,334,100
351,xxx,0.034,2222,100,284,334,100
352,xxx,0.004,4444,100,284,334,100
353,xxx,0.044000000000000004,5555,100,284,334,100
354,xxx,0.052000000000000005,6666,100,284,334,100
355,xxx,0.03000000000000001,7777,100,284,334,100
356,xxx,0.026000000000000006,8888,100,284,334,100
357,xxx,0.022,9999,100,284,334,100
358,xxx,0.04400000000000001,12345,100,284,334,100
359,xxx,0.012,67890,100,284,334,100
360,keep_knowledge,0.10799999999999997,1111,100,344,394,100
361,keep_knowledge,0.07400000000000002,2222,100,344,394,100
362,keep_knowledge,0.07200000000000002,4444,100,344,394,100
363,keep_knowledge,0.09399999999999997,5555,100,344,394,100
364,keep_knowledge,0.09599999999999996,6666,100,344,394,100
365,keep_knowledge,0.10199999999999995,7777,100,344,394,100
366,keep_knowledge,0.10399999999999997,8888,100,344,394,100
367,keep_knowledge,0.128,9999,100,344,394,100
368,keep_knowledge,0.10199999999999998,12345,100,344,394,100
369,keep_knowledge,0.07200000000000002,67890,100,344,394,100
370,clear_knowledge,0.10799999999999997,1111,100,344,394,100
371,clear_knowledge,0.11599999999999998,2222,100,344,394,100
372,clear_knowledge,0.07200000000000002,4444,100,344,394,100
373,clear_knowledge,0.09399999999999997,5555,100,344,394,100
374,clear_knowledge,0.09599999999999996,6666,100,344,394,100
375,clear_knowledge,0.10199999999999995,7777,100,344,394,100
376,clear_knowledge,0.10399999999999997,8888,100,344,394,100
377,clear_knowledge,0.128,9999,100,344,394,100
378,clear_knowledge,0.10199999999999998,12345,100,344,394,100
379,clear_knowledge,0.07200000000000002,67890,100,344,394,100
380,xxx,0.10799999999999997,1111,100,344,394,100
381,xxx,0.11599999999999998,2222,100,344,394,100
382,xxx,0.07200000000000002,4444,100,344,394,100
383,xxx,0.09399999999999997,5555,100,344,394,100
384,xxx,0.09599999999999996,6666,100,344,394,100
385,xxx,0.10199999999999995,7777,100,344,394,100
386,xxx,0.10399999999999997,8888,100,344,394,100
387,xxx,0.128,9999,100,344,394,100
388,xxx,0.10199999999999998,12345,100,344,394,100
389,xxx,0.07200000000000002,67890,100,344,394,100
390,keep_knowledge,0.11399999999999995,1111,100,348,398,100
391,keep_knowledge,0.06800000000000002,2222,100,348,398,100
392,keep_knowledge,0.07800000000000003,4444,100,348,398,100
393,keep_knowledge,0.09199999999999996,5555,100,348,398,100
394,keep_knowledge,0.10199999999999992,6666,100,348,398,100
395,keep_knowledge,0.04200000000000001,7777,100,348,398,100
396,keep_knowledge,0.10399999999999997,8888,100,348,398,100
397,keep_knowledge,0.06600000000000002,9999,100,348,398,100
398,keep_knowledge,0.09999999999999998,12345,100,348,398,100
399,keep_knowledge,0.07600000000000003,67890,100,348,398,100
400,clear_knowledge,0.11599999999999992,1111,100,348,398,100
401,clear_knowledge,0.13199999999999995,2222,100,348,398,100
402,clear_knowledge,0.10400000000000001,4444,100,348,398,100
403,clear_knowledge,0.07600000000000003,5555,100,348,398,100
404,clear_knowledge,0.128,6666,100,348,398,100
405,clear_knowledge,0.048000000000000015,7777,100,348,398,100
406,clear_knowledge,0.14199999999999993,8888,100,348,398,100
407,clear_knowledge,0.12799999999999997,9999,100,348,398,100
408,clear_knowledge,0.086,12345,100,348,398,100
409,clear_knowledge,0.12599999999999997,67890,100,348,398,100
410,xxx,0.11399999999999995,1111,100,348,398,100
411,xxx,0.11999999999999994,2222,100,348,398,100
412,xxx,0.07800000000000003,4444,100,348,398,100
413,xxx,0.09199999999999996,5555,100,348,398,100
414,xxx,0.10199999999999992,6666,100,348,398,100
415,xxx,0.04200000000000001,7777,100,348,398,100
416,xxx,0.10399999999999997,8888,100,348,398,100
417,xxx,0.06800000000000002,9999,100,348,398,100
418,xxx,0.09999999999999998,12345,100,348,398,100
419,xxx,0.07600000000000003,67890,100,348,398,100
420,keep_knowledge,0.13199999999999992,1111,100,352,402,100
421,keep_knowledge,0.12999999999999998,2222,100,352,402,100
422,keep_knowledge,0.07000000000000002,4444,100,352,402,100
423,keep_knowledge,0.10199999999999998,5555,100,352,402,100
424,keep_knowledge,0.10999999999999995,6666,100,352,402,100
425,keep_knowledge,0.05000000000000002,7777,100,352,402,100
426,keep_knowledge,0.11199999999999997,8888,100,352,402,100
427,keep_knowledge,0.07600000000000003,9999,100,352,402,100
428,keep_knowledge,0.10999999999999996,12345,100,352,402,100
429,keep_knowledge,0.10199999999999995,67890,100,352,402,100
430,clear_knowledge,0.13599999999999993,1111,100,352,402,100
431,clear_knowledge,0.14599999999999994,2222,100,352,402,100
432,clear_knowledge,0.14199999999999996,4444,100,352,402,100
433,clear_knowledge,0.09400000000000004,5555,100,352,402,100
434,clear_knowledge,0.148,6666,100,352,402,100
435,clear_knowledge,0.11199999999999997,7777,100,352,402,100
436,clear_knowledge,0.14999999999999994,8888,100,352,402,100
437,clear_knowledge,0.15399999999999994,9999,100,352,402,100
438,clear_knowledge,0.09800000000000003,12345,100,352,402,100
439,clear_knowledge,0.15599999999999997,67890,100,352,402,100
440,xxx,0.13199999999999992,1111,100,352,402,100
441,xxx,0.12999999999999998,2222,100,352,402,100
442,xxx,0.08000000000000003,4444,100,352,402,100
443,xxx,0.10199999999999998,5555,100,352,402,100
444,xxx,0.10999999999999995,6666,100,352,402,100
445,xxx,0.05000000000000002,7777,100,352,402,100
446,xxx,0.11199999999999997,8888,100,352,402,100
447,xxx,0.136,9999,100,352,402,100
448,xxx,0.10999999999999996,12345,100,352,402,100
449,xxx,0.11199999999999999,67890,100,352,402,100
450,keep_knowledge,0.09399999999999999,1111,100,367,417,100
451,keep_knowledge,0.07800000000000003,2222,100,367,417,100
452,keep_knowledge,0.05200000000000001,4444,100,367,417,100
453,keep_knowledge,0.094,5555,100,367,417,100
454,keep_knowledge,0.086,6666,100,367,417,100
455,keep_knowledge,0.08200000000000002,7777,100,367,417,100
456,keep_knowledge,0.07400000000000002,8888,100,367,417,100
457,keep_knowledge,0.05400000000000001,9999,100,367,417,100
458,keep_knowledge,0.102,12345,100,367,417,100
459,keep_knowledge,0.07800000000000001,67890,100,367,417,100
460,clear_knowledge,0.09599999999999996,1111,100,367,417,100
461,clear_knowledge,0.07800000000000003,2222,100,367,417,100
462,clear_knowledge,0.05200000000000001,4444,100,367,417,100
463,clear_knowledge,0.09200000000000001,5555,100,367,417,100
464,clear_knowledge,0.086,6666,100,367,417,100
465,clear_knowledge,0.08,7777,100,367,417,100
466,clear_knowledge,0.07400000000000002,8888,100,367,417,100
467,clear_knowledge,0.05400000000000001,9999,100,367,417,100
468,clear_knowledge,0.09400000000000003,12345,100,367,417,100
469,clear_knowledge,0.06800000000000002,67890,100,367,417,100
470,xxx,0.09399999999999999,1111,100,367,417,100
471,xxx,0.07800000000000003,2222,100,367,417,100
472,xxx,0.05200000000000001,4444,100,367,417,100
473,xxx,0.094,5555,100,367,417,100
474,xxx,0.086,6666,100,367,417,100
475,xxx,0.08200000000000002,7777,100,367,417,100
476,xxx,0.07400000000000002,8888,100,367,417,100
477,xxx,0.05400000000000001,9999,100,367,417,100
478,xxx,0.102,12345,100,367,417,100
479,xxx,0.07800000000000001,67890,100,367,417,100
480,keep_knowledge,0.05800000000000002,1111,100,389,439,100
481,keep_knowledge,0.034,2222,100,389,439,100
482,keep_knowledge,0.07200000000000002,4444,100,389,439,100
483,keep_knowledge,0.05200000000000001,5555,100,389,439,100
484,keep_knowledge,0.04200000000000001,6666,100,389,439,100
485,keep_knowledge,0.18600000000000003,7777,100,389,439,100
486,keep_knowledge,0.044000000000000004,8888,100,389,439,100
487,keep_knowledge,0.05400000000000001,9999,100,389,439,100
488,keep_knowledge,0.14,12345,100,389,439,100
489,keep_knowledge,0.12200000000000001,67890,100,389,439,100
490,clear_knowledge,0.05800000000000002,1111,100,389,439,100
491,clear_knowledge,0.13,2222,100,389,439,100
492,clear_knowledge,0.26599999999999996,4444,100,389,439,100
493,clear_knowledge,0.05400000000000001,5555,100,389,439,100
494,clear_knowledge,0.2,6666,100,389,439,100
495,clear_knowledge,0.18600000000000003,7777,100,389,439,100
496,clear_knowledge,0.11400000000000002,8888,100,389,439,100
497,clear_knowledge,0.252,9999,100,389,439,100
