,compare,frequency,seed,human_seed,updates,utility,position
94,s_s,5,4444,100,199,0.0078999999999999,2.433947092000001
95,s_s,10,4444,100,99,0.0174999999999999,5.002250579000004
96,s_s,20,4444,100,49,0.0348000000000001,9.644469662000011
97,s_s,30,4444,100,33,0.0498000000000003,16.27978747500001
98,s_s,40,4444,100,24,0.0514000000000003,18.517678775000007
99,s_s,60,4444,100,16,0.0665000000000002,27.836848272000044
100,s_s,100,4444,100,9,0.0767,33.49152159199999
101,s_s,5,5555,100,199,0.0075999999999999,2.637626430000001
102,s_s,10,5555,100,99,0.0158999999999999,5.232700475000002
103,s_s,20,5555,100,49,0.0303000000000001,9.662187719000004
104,s_s,30,5555,100,33,0.0399000000000002,16.094108311000017
105,s_s,40,5555,100,24,0.0433000000000002,18.311572878999986
106,s_s,60,5555,100,16,0.0580000000000003,25.872196167
107,s_s,100,5555,100,9,0.0827999999999998,34.746888559999974
108,s_s,5,6666,100,199,0.0070999999999999,2.6255284319999994
109,s_s,10,6666,100,99,0.0174999999999999,5.303163994000002
110,s_s,20,6666,100,49,0.0374000000000001,9.271242078000007
111,s_s,30,6666,100,33,0.0513000000000003,15.95574534200001
112,s_s,40,6666,100,24,0.0534000000000003,16.82638830799999
113,s_s,60,6666,100,16,0.0716,28.85212113599997
114,s_s,100,6666,100,9,0.0885,39.351794577
115,s_s,5,7777,100,199,0.0078999999999999,2.5385722119999987
116,s_s,10,7777,100,99,0.0158999999999999,5.325301635000005
117,s_s,20,7777,100,49,0.0342000000000001,9.942633334999988
118,s_s,30,7777,100,33,0.0516000000000002,17.53207785100001
119,s_s,40,7777,100,24,0.0530000000000003,17.56446487399996
120,s_s,50,7777,100,19,0.0575000000000004,20.79992630999998
121,s_s,60,7777,100,16,0.0733999999999999,26.83223273999997
122,s_s,100,7777,100,9,0.0831999999999999,31.347754374
123,s_s,5,8888,100,199,0.0072999999999999,2.1423665979999997
124,s_s,10,8888,100,99,0.0157999999999999,4.410240434999998
125,s_s,20,8888,100,49,0.0332000000000001,8.576251887999998
126,s_s,30,8888,100,33,0.0481000000000002,15.081608236
127,s_s,40,8888,100,24,0.0510000000000003,16.806468308000007
128,s_s,50,8888,100,19,0.0601000000000004,20.725893938000016
129,s_s,60,8888,100,16,0.0717,26.709500364999982
130,s_s,100,8888,100,9,0.0887999999999997,37.83330465100003
131,s_s,5,9999,100,199,0.0078999999999999,2.497670843
132,s_s,10,9999,100,99,0.0191,5.222288674000009
133,s_s,20,9999,100,49,0.0365000000000001,9.63751134400001
134,s_s,30,9999,100,33,0.0474000000000002,16.756296958999993
135,s_s,40,9999,100,24,0.0550000000000002,17.797338499
136,s_s,50,9999,100,19,0.0599000000000004,22.945393639999985
137,s_s,60,9999,100,16,0.0709,28.204079694999997
138,s_s,100,9999,100,9,0.0920999999999998,35.96821064800002
139,s_s,5,12345,100,199,0.0081999999999999,2.5929793250000017
140,s_s,10,12345,100,99,0.0161999999999999,5.162794850000002
141,s_s,20,12345,100,49,0.0373000000000001,9.195840572000003
142,s_s,30,12345,100,33,0.0516000000000002,15.400068504999997
143,s_s,40,12345,100,24,0.0513000000000002,16.999850004999995
144,s_s,50,12345,100,19,0.0606000000000004,23.77470922600001
145,s_s,60,12345,100,16,0.0777999999999998,25.723325858999974
146,s_s,100,12345,100,9,0.0793999999999998,34.278503662999995
147,s_s,5,67890,100,199,0.0075999999999999,2.552188928000002
148,s_s,10,67890,100,99,0.0150999999999999,5.378892201000005
149,s_s,20,67890,100,49,0.0330000000000001,9.74932765799999
150,s_s,30,67890,100,33,0.0457000000000002,16.70499210399998
151,s_s,40,67890,100,24,0.0544000000000002,19.231145858
152,s_s,50,67890,100,19,0.0624000000000004,23.92018669
153,s_s,60,67890,100,16,0.0715000000000001,29.750410756000026
154,s_s,100,67890,100,9,0.0786,38.61856195000005
155,s_s_keep,5,1111,100,199,0.0052999999999999,1.7026856229999987
156,s_s_keep,10,1111,100,99,0.0132999999999999,3.5118510849999978
157,s_s_keep,20,1111,100,49,0.0321000000000001,8.542057276999994
158,s_s_keep,30,1111,100,33,0.0358000000000001,12.467858054000018
159,s_s_keep,40,1111,100,24,0.0514000000000002,16.833429078000005
160,s_s_keep,50,1111,100,19,0.0657000000000004,21.389271823000016
161,s_s_keep,60,1111,100,16,0.0783000000000003,31.182916734
162,s_s_keep,100,1111,100,9,0.0858999999999997,35.24255464200003
163,s_s_keep,5,2222,100,199,0.0063999999999999,1.6518694689999984
164,s_s_keep,10,2222,100,99,0.0125999999999999,3.6768797109999984
165,s_s_keep,20,2222,100,49,0.0298,7.647711190000004
166,s_s_keep,30,2222,100,33,0.0341000000000001,11.909986032000004
167,s_s_keep,40,2222,100,24,0.0461000000000002,15.733593743000007
168,s_s_keep,50,2222,100,19,0.0619000000000004,21.048614418
169,s_s_keep,60,2222,100,16,0.0830000000000002,30.338695344000016
170,s_s_keep,100,2222,100,9,0.0902999999999995,33.33851709699995
171,s_s_keep,5,4444,100,199,0.0063999999999999,1.6008567249999988
172,s_s_keep,10,4444,100,99,0.0126999999999999,3.5539492480000003
173,s_s_keep,20,4444,100,49,0.0312000000000001,8.388929187999999
174,s_s_keep,30,4444,100,33,0.0371000000000001,12.756586488000009
175,s_s_keep,40,4444,100,24,0.0484000000000002,18.05894114799998
176,s_s_keep,50,4444,100,19,0.0497000000000003,20.004860186000016
177,s_s_keep,60,4444,100,16,0.0629000000000004,33.090970352
178,s_s_keep,100,4444,100,9,0.0770000000000003,37.12281124600002
179,s_s_keep,5,5555,100,199,0.0060999999999999,1.8288179019999995
180,s_s_keep,10,5555,100,99,0.0136999999999999,4.035669472999998
181,s_s_keep,20,5555,100,49,0.0301000000000001,8.822604919999993
182,s_s_keep,30,5555,100,33,0.0356000000000001,14.044040352999993
183,s_s_keep,40,5555,100,24,0.0500000000000002,19.113655810999965
184,s_s_keep,50,5555,100,19,0.0603000000000004,20.785222312999984
185,s_s_keep,60,5555,100,16,0.0688000000000003,30.74990327399999
186,s_s_keep,100,5555,100,9,0.0874999999999998,35.55650826299995
187,s_s_keep,5,6666,100,199,0.0057999999999999,1.820379936
188,s_s_keep,10,6666,100,99,0.0140999999999999,3.693740805
189,s_s_keep,20,6666,100,49,0.0300000000000001,7.749112706000004
190,s_s_keep,30,6666,100,33,0.0456000000000002,14.18096416300001
191,s_s_keep,40,6666,100,24,0.0498000000000002,17.23142462599997
192,s_s_keep,50,6666,100,19,0.0578000000000004,22.06891672400004
193,s_s_keep,60,6666,100,16,0.0730000000000001,31.87750349999996
194,s_s_keep,100,6666,100,9,0.0844999999999998,37.95379081999995
195,s_s_keep,5,7777,100,199,0.0059999999999999,1.6575024309999982
196,s_s_keep,10,7777,100,99,0.0128999999999999,3.6745378300000033
197,s_s_keep,20,7777,100,49,0.0271,7.758442667000008
198,s_s_keep,30,7777,100,33,0.0385000000000002,13.93620340299999
199,s_s_keep,40,7777,100,24,0.0510000000000003,17.648608091999957
200,s_s_keep,50,7777,100,19,0.0637000000000004,21.240820852000017
201,s_s_keep,60,7777,100,16,0.0805,28.815244053999987
202,s_s_keep,100,7777,100,9,0.0861999999999997,35.938346707999955
203,s_s_keep,5,8888,100,199,0.0051999999999999,1.1497380119999991
204,s_s_keep,10,8888,100,99,0.0110999999999999,2.252823157000001
205,s_s_keep,20,8888,100,49,0.0266,5.7552904860000025
206,s_s_keep,30,8888,100,33,0.0325000000000001,11.002467012999997
207,s_s_keep,40,8888,100,24,0.0534000000000003,14.923129382
208,s_s_keep,50,8888,100,19,0.0642000000000004,19.407738681
209,s_s_keep,60,8888,100,16,0.0735000000000002,29.25687335
210,s_s_keep,100,8888,100,9,0.0904999999999997,38.144701324000025
211,s_s_keep,5,9999,100,199,0.0062999999999999,1.5674582599999978
212,s_s_keep,10,9999,100,99,0.0146999999999999,3.442581562000001
213,s_s_keep,20,9999,100,49,0.0331000000000001,7.482066118000005
214,s_s_keep,30,9999,100,33,0.0434000000000002,13.91799408299999
215,s_s_keep,40,9999,100,24,0.0502000000000002,17.208975601999995
216,s_s_keep,50,9999,100,19,0.0571000000000003,20.196698886999997
217,s_s_keep,60,9999,100,16,0.0692000000000001,29.595385329000003
218,s_s_keep,100,9999,100,9,0.0887999999999999,34.87960206799999
219,s_s_keep,5,12345,100,199,0.0064999999999999,1.6868049529999989
220,s_s_keep,10,12345,100,99,0.0130999999999999,3.2849777650000007
221,s_s_keep,20,12345,100,49,0.0316000000000001,7.750784633999999
222,s_s_keep,30,12345,100,33,0.0406000000000002,11.927726452000003
223,s_s_keep,40,12345,100,24,0.0540000000000003,16.07689310099999
224,s_s_keep,50,12345,100,19,0.0633000000000004,20.309426615000003
225,s_s_keep,60,12345,100,16,0.0942999999999995,31.37552306699996
226,s_s_keep,100,12345,100,9,0.0914999999999996,39.51380392799999
227,s_s_keep,5,67890,100,199,0.0063999999999999,1.8276615050000005
228,s_s_keep,10,67890,100,99,0.0129999999999999,4.017742912999998
229,s_s_keep,20,67890,100,49,0.0303000000000001,9.045740202
230,s_s_keep,30,67890,100,33,0.0458000000000003,14.285264460999995
231,s_s_keep,40,67890,100,24,0.0543000000000003,18.344681468999987
232,s_s_keep,50,67890,100,19,0.0628000000000004,21.403654648000018
233,s_s_keep,60,67890,100,16,0.0787,32.291550185999974
234,s_s_keep,100,67890,100,9,0.0809999999999998,36.73791979999999
